Instances,feature_ f_1,feature_ f_2,feature_ f_3,feature_ f_4,feature_ f_5,feature_ f_6,feature_ f_7,feature_ f_8,feature_ f_9,feature_ f_10,feature_ f_11,feature_ f_12,feature_ f_13,feature_ f_14,feature_ f_15,feature_ f_16,feature_ f_17,feature_ f_18,feature_ f_19,feature_ f_20,feature_ f_21,feature_ f_22,feature_ f_23,feature_ f_24,feature_ f_25,feature_ f_26,feature_ f_27,feature_ f_28,feature_ f_29,feature_ f_30,feature_ f_31,feature_ f_32,feature_ f_33,feature_ f_34,feature_ f_35,feature_ f_36,feature_ f_37,algo_ahms-1.68,algo_maxino-kdyn,algo_QMSAT15UC,algo_WPM3-2015-co,algo_LMHS-C,algo_CCEHC2akms,algo_CCLS2akms,algo_Open-WBO,algo_WMaxSatz+,algo_ratselfax-cnf,algo_ILP-2015,algo_QMSAT14,algo_optiriss-sel,algo_msUZK-pp,algo_msUZK-nopp,algo_ahms-ls-1.68,algo_toysat,algo_Open-WBO-R,algo_ahms-1.55,algo_LMHS-I,algo_Open-WBO-L,algo_maxino-k16,algo_WMaxSatz09,algo_mscg2015b,algo_mscg2015a,algo_MaxHS,algo_ahms-ls-1.55,algo_toysat_ls,algo_optiriss-def
pms_industrial/bcp/mtg/c3540_F45@0.wcnf,5998.0,29176.0,0.00343,1.0,0.0,1.0,1.0,0.20558,0.00046,0.44914,7e-05,0.0026,0.00254,0.00046,0.26143,0.00017,0.00367,0.0035,0.4374,0.17539,0.16667,0.83871,0.67204,0.43299,0.49346,0.0,1.0,1.0,0.00891,0.35029,0.92055,0.00029,0.0,3e-05,0.00247,0.00243,0.68056,NaN,0.726,0.47,0.679,20.953,NaN,NaN,0.53,308.363,15.794,818.366,0.469,1.809,1.478,0.77,NaN,32.892,0.776,NaN,12.719,0.309,1.232,309.64,1.123,0.483,17.532,NaN,55.458,0.585
pms_industrial/bcp/mtg/c3540_F45@1.wcnf,5998.0,29176.0,0.00343,1.0,0.0,1.0,1.0,0.20558,0.00046,0.44914,7e-05,0.0026,0.00254,0.00046,0.26143,0.00017,0.00367,0.0035,0.4374,0.17539,0.16667,0.83871,0.67204,0.43299,0.49346,0.0,1.0,1.0,0.00891,0.35029,0.92055,0.00029,0.0,3e-05,0.00247,0.00243,0.68056,NaN,0.778,0.654,0.881,35.348,NaN,NaN,0.744,783.871,28.61,1419.847,0.636,1.88,1.269,1.099,NaN,62.399,0.86,NaN,9.674,0.596,0.82,791.992,1.788,0.641,10.819,NaN,83.042,0.61
pms_industrial/bcp/mtg/c6288_F137gat@1.wcnf,8673.0,45271.0,0.00141,1.0,0.0,1.0,1.0,0.19158,0.00032,0.40207,4e-05,0.00155,0.0015,0.00032,0.22258,0.00012,0.00369,0.00357,0.44595,0.14824,0.13043,0.89744,0.767,0.43744,0.46139,0.0,1.0,1.0,0.00488,0.30099,0.90438,0.00018,0.0,2e-05,0.00148,0.00146,0.63297,NaN,1.887,1.378,1.11,62.638,NaN,NaN,1.307,NaN,83.131,NaN,1.338,5.25,2.883,3.301,NaN,401.873,4.056,NaN,35.107,0.89,2.235,NaN,0.909,2.174,2.182,NaN,1792.124,1.359
pms_industrial/bcp/mtg/c6288_F205gat@1.wcnf,9329.0,50525.0,0.00127,1.0,0.0,1.0,1.0,0.18464,0.0003,0.36891,4e-05,0.00139,0.00135,0.0003,0.21704,0.00011,0.00343,0.00332,0.44741,0.14526,0.09677,0.89744,0.80066,0.43818,0.46028,0.0,1.0,1.0,0.00481,0.27297,0.89738,0.00017,0.0,2e-05,0.00133,0.00131,0.61817,NaN,1.443,1.368,1.092,16.693,NaN,NaN,0.6,NaN,38.983,NaN,1.08,1.272,2.685,3.973,NaN,283.559,1.341,NaN,9.054,0.823,0.959,NaN,1.252,0.957,2.023,NaN,333.799,0.626
pms_industrial/bcp/mtg/c6288_F35gat@1.wcnf,6789.0,30460.0,0.0021,1.0,0.0,1.0,1.0,0.22288,0.00039,0.50134,7e-05,0.0023,0.00223,0.00039,0.24045,0.00015,0.00471,0.00457,0.44032,0.1559,0.27273,0.89744,0.62471,0.43402,0.46601,0.0,1.0,1.0,0.00519,0.42833,0.93549,0.00025,0.0,3e-05,0.0022,0.00217,0.70053,NaN,0.141,0.15,0.064,0.878,NaN,NaN,0.061,97.198,1.25,80.19,0.062,0.067,0.18,0.218,NaN,3.632,0.314,NaN,0.798,0.031,0.151,99.298,0.159,0.115,0.415,NaN,67.659,0.02
pms_industrial/bcp/mtg/c6288_F69gat@1.wcnf,7537.0,36321.0,0.00176,1.0,0.0,1.0,1.0,0.20751,0.00036,0.46229,6e-05,0.00193,0.00187,0.00036,0.23336,0.00013,0.00425,0.00411,0.4429,0.1529,0.2,0.89744,0.69744,0.4357,0.46383,0.0,1.0,1.0,0.00504,0.36574,0.92024,0.00022,0.0,3e-05,0.00184,0.00182,0.6673,NaN,0.304,0.408,0.236,2.494,NaN,NaN,0.196,632.886,5.907,1280.856,0.455,0.599,0.491,0.47,NaN,260.729,0.759,NaN,3.815,0.163,0.326,642.623,0.496,0.392,0.749,NaN,311.878,0.206
pms_industrial/bcp/syn/normalized-C499.a.wcnf,1157.0,5136.0,0.22527,1.0,0.0,1.0,1.0,0.22527,0.00599,0.98843,0.00058,0.02161,0.02103,0.00599,1.15534,0.00086,0.09075,0.08989,0.6485,0.37953,0.16667,0.98649,0.81982,0.56087,0.63496,0.0,1.0,1.0,0.22527,0.59054,0.59054,0.00083,0.0,0.00019,0.01382,0.01363,0.59054,11.398,0.114,NaN,1.544,2.403,NaN,NaN,1.024,NaN,NaN,4.472,NaN,5.996,NaN,NaN,3.316,NaN,2.72,NaN,2.43,NaN,0.23,NaN,0.372,0.087,1.599,NaN,NaN,5.787
pms_industrial/bcp/syn/normalized-addm4.r.wcnf,502.0,938.0,0.53518,1.0,0.0,1.0,1.0,0.53518,0.005,0.47955,0.0,0.01599,0.01599,0.005,0.88036,0.00199,0.0239,0.02191,0.73281,0.18213,0.0,0.93333,0.93333,0.46482,1.07303,0.0,1.0,1.0,0.59168,0.65352,0.72388,0.00118,0.0,0.0,0.00213,0.00213,0.59168,578.528,0.006,NaN,0.123,0.052,NaN,NaN,0.011,NaN,NaN,0.028,NaN,0.106,NaN,NaN,160.562,NaN,18.84,764.717,0.054,NaN,0.009,NaN,0.091,0.037,0.044,NaN,NaN,16.941
pms_industrial/bcp/syn/normalized-alu4.b.wcnf,524.0,1157.0,0.4529,1.0,0.0,1.0,1.0,0.4529,0.01789,1.29347,0.0,0.1573,0.1573,0.01789,1.12496,0.00191,0.14122,0.13931,0.73583,0.30125,0.0,0.99451,0.99451,0.5136,0.91118,0.0,1.0,1.0,0.46845,0.47018,0.47105,0.00089,0.0,0.0,0.00173,0.00173,0.46845,NaN,NaN,NaN,NaN,0.271,NaN,NaN,NaN,NaN,NaN,0.759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.271,NaN,NaN,NaN,NaN,NaN,0.374,NaN,NaN,NaN
pms_industrial/bcp/syn/normalized-apex6.b.wcnf,2292.0,5772.0,0.39709,1.0,0.0,1.0,1.0,0.39709,0.01001,1.35621,0.0,0.10083,0.10083,0.01001,1.40589,0.00044,0.1575,0.15707,0.79134,0.25249,0.0,0.99828,0.99828,0.57622,0.81441,0.0,1.0,1.0,0.40541,0.40818,0.42204,0.00018,0.0,0.0,0.00052,0.00052,0.40575,NaN,NaN,NaN,NaN,5.942,NaN,NaN,NaN,NaN,NaN,2.134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.113,NaN,NaN,NaN,NaN,NaN,9.065,NaN,NaN,NaN
pms_industrial/bcp/syn/normalized-bench1.r.wcnf,923.0,1287.0,0.71717,1.0,0.0,1.0,1.0,0.71717,0.00324,0.26604,0.00155,0.00699,0.00544,0.00324,1.34297,0.00108,0.02925,0.02817,0.74218,0.09719,0.5,0.88889,0.38889,0.28283,1.59239,0.0,1.0,1.0,0.72339,0.7397,0.7669,0.00078,0.0,0.00078,0.00155,0.00078,0.72339,NaN,NaN,NaN,NaN,0.244,NaN,NaN,NaN,NaN,NaN,0.261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.241,NaN,NaN,NaN,NaN,NaN,0.43,NaN,NaN,NaN
pms_industrial/bcp/syn/normalized-des.a.wcnf,4510.0,14421.0,0.31274,1.0,0.0,1.0,1.0,0.31274,0.00077,2.60378,7e-05,0.05513,0.05506,0.00077,2.44918,0.00022,0.10887,0.10865,0.51589,0.41007,0.0,0.99874,0.99874,0.4498,0.76997,0.0,1.0,1.0,0.33056,0.75563,0.77512,0.00026,0.0,7e-05,0.05499,0.05492,0.7505,NaN,0.887,NaN,4.557,3.759,NaN,NaN,0.385,NaN,NaN,2.456,NaN,0.686,NaN,NaN,NaN,NaN,NaN,NaN,3.788,NaN,0.825,NaN,9.326,2.178,3.058,NaN,NaN,NaN
pms_industrial/bcp/syn/normalized-duke2.b.wcnf,1326.0,3096.0,0.42829,1.0,0.0,1.0,1.0,0.42829,0.01071,1.86613,0.0,0.19283,0.19283,0.01071,1.33497,0.00075,0.13122,0.13047,0.7175,0.30318,0.0,0.99832,0.99832,0.53742,0.86818,0.0,1.0,1.0,0.43508,0.43669,0.43798,0.00033,0.0,0.0,0.00065,0.00065,0.43508,NaN,NaN,NaN,NaN,0.619,NaN,NaN,NaN,NaN,NaN,1.053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.623,NaN,NaN,NaN,NaN,NaN,0.789,NaN,NaN,NaN
pms_industrial/bcp/syn/normalized-ex1010.pi.wcnf,11568.0,13034.0,0.88752,1.0,0.0,1.0,1.0,0.88752,0.0005,0.31429,0.0,0.00138,0.00138,0.0005,2.61197,9e-05,0.01037,0.01029,0.83182,0.06247,0.0,0.94444,0.94444,0.11248,2.80907,0.0,1.0,1.0,0.88752,0.88752,0.88752,8e-05,0.0,0.0,8e-05,8e-05,0.88752,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
pms_industrial/bcp/syn/normalized-ex5.r.wcnf,1039.0,1729.0,0.60093,1.0,0.0,1.0,1.0,0.60093,0.01154,0.50085,0.0,0.04164,0.04164,0.01154,1.34685,0.00096,0.07892,0.07796,0.9343,0.04676,0.0,0.98611,0.98611,0.39907,1.22711,0.0,1.0,1.0,0.6015,0.60266,0.60613,0.00058,0.0,0.0,0.00116,0.00116,0.6015,NaN,1629.749,NaN,616.17,3.471,NaN,NaN,NaN,NaN,NaN,2.814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.508,NaN,NaN,NaN,NaN,NaN,3.584,NaN,NaN,NaN
pms_industrial/bcp/syn/normalized-exam.pi.wcnf,1113.0,1571.0,0.70847,1.0,0.0,1.0,1.0,0.70847,0.00635,0.78948,0.0,0.07702,0.07702,0.00635,1.66106,0.0009,0.04762,0.04672,0.86245,0.07798,0.0,0.99174,0.99174,0.29153,1.55888,0.0,1.0,1.0,0.70847,0.71547,0.72311,0.00064,0.0,0.0,0.00064,0.00064,0.70847,NaN,12.566,NaN,NaN,0.374,NaN,NaN,NaN,NaN,NaN,0.436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.374,NaN,5.05,NaN,NaN,NaN,0.316,NaN,NaN,NaN
pms_industrial/bcp/syn/normalized-f51m.b.wcnf,210.0,407.0,0.51597,1.0,0.0,1.0,1.0,0.51597,0.0354,0.75354,0.0,0.12285,0.12285,0.0354,1.03039,0.00476,0.16667,0.1619,0.75428,0.28011,0.0,0.98,0.98,0.4529,1.03374,0.0,1.0,1.0,0.53071,0.53563,0.53563,0.00253,0.0,0.0,0.00491,0.00491,0.53071,0.684,0.015,2.924,0.044,0.054,NaN,NaN,0.044,NaN,NaN,0.095,2.739,0.298,184.424,145.918,1.187,723.537,0.059,1.049,0.049,2.096,0.012,NaN,0.061,0.036,0.09,0.905,NaN,0.08
pms_industrial/bcp/syn/normalized-fout.r.wcnf,209.0,344.0,0.60756,1.0,0.0,1.0,1.0,0.60756,0.01458,0.31243,0.00581,0.03198,0.02616,0.01458,1.05138,0.00478,0.08134,0.07656,0.7817,0.08631,0.5,0.90909,0.40909,0.39244,1.24424,0.0,1.0,1.0,0.61047,0.65407,0.69767,0.00292,0.0,0.00291,0.00581,0.00291,0.61047,0.102,0.002,NaN,0.117,0.014,23.256,22.908,0.206,NaN,NaN,0.025,NaN,2.247,NaN,NaN,0.079,NaN,0.037,0.08,0.011,NaN,0.002,NaN,0.247,0.077,0.013,0.081,NaN,1.222
pms_industrial/bcp/syn/normalized-jac3.wcnf,1280.0,2209.0,0.57945,1.0,0.0,1.0,1.0,0.57945,0.00678,2.45131,0.00091,0.10819,0.10729,0.00678,2.87362,0.00078,0.29609,0.29531,0.74156,0.15765,0.33333,0.99582,0.66248,0.3375,1.22226,0.0,1.0,1.0,0.57945,0.66908,0.67587,0.00059,0.0,0.00045,0.06157,0.06111,0.66908,NaN,0.526,NaN,2.54,0.162,NaN,NaN,1.345,NaN,NaN,0.14,NaN,8.789,NaN,NaN,NaN,49.45,56.841,NaN,0.16,NaN,0.853,NaN,0.214,0.204,0.234,NaN,860.959,0.546
pms_industrial/bcp/syn/normalized-lin.rom.r.wcnf,657.0,1251.0,0.52518,1.0,0.0,1.0,1.0,0.52518,0.00471,0.3702,0.0008,0.01439,0.01359,0.00471,0.89544,0.00152,0.02435,0.02283,0.80467,0.10374,0.0,0.94444,0.94444,0.47482,1.0517,0.0,1.0,1.0,0.52998,0.56914,0.64029,0.00081,0.0,0.0008,0.0016,0.0008,0.52998,77.264,0.138,NaN,0.553,0.07,NaN,NaN,0.133,NaN,NaN,0.045,NaN,14.686,NaN,NaN,110.981,NaN,470.154,105.373,0.068,NaN,0.1,NaN,1.047,0.422,0.062,63.596,NaN,NaN
pms_industrial/bcp/syn/normalized-m100_100_10_10.r.wcnf,100.0,200.0,0.5,1.0,0.0,1.0,1.0,0.5,0.055,0.27634,0.025,0.09,0.065,0.055,0.81818,0.01,0.1,0.09,0.90112,0.0342,0.8,0.94444,0.14444,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.005,0.0,0.005,0.005,0.0,0.5,439.933,NaN,NaN,NaN,2.032,135.999,135.786,NaN,163.933,NaN,4.446,NaN,NaN,NaN,NaN,419.129,NaN,NaN,498.483,1.959,NaN,NaN,160.704,NaN,NaN,4.406,584.591,NaN,NaN
pms_industrial/bcp/syn/normalized-m100_100_10_15.r.wcnf,100.0,200.0,0.5,1.0,0.0,1.0,1.0,0.5,0.06695,0.23709,0.03,0.115,0.085,0.06695,0.87109,0.01,0.15,0.14,0.92081,0.02201,0.83333,0.95652,0.12319,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.005,0.0,0.005,0.005,0.0,0.5,32.981,835.675,749.479,1183.318,1.292,47.082,46.819,1237.294,64.574,NaN,1.045,NaN,NaN,NaN,NaN,32.462,NaN,1737.889,37.175,1.28,1264.904,1238.767,63.057,329.982,NaN,1.187,37.19,NaN,499.581
pms_industrial/bcp/syn/normalized-m100_100_10_30.r.wcnf,100.0,200.0,0.5,1.0,0.0,1.0,1.0,0.5,0.1034,0.19341,0.04,0.165,0.125,0.1034,0.99896,0.01,0.3,0.29,0.94957,0.01238,0.875,0.9697,0.0947,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.005,0.0,0.005,0.005,0.0,0.5,12.051,9.27,11.19,2.074,0.149,14.044,14.034,25.83,40.553,NaN,0.587,64.24,221.333,NaN,NaN,11.613,NaN,49.399,14.246,0.149,30.404,8.715,40.009,33.492,24.188,0.174,12.351,NaN,19.145
pms_industrial/bcp/syn/normalized-m100_100_30_30.r.wcnf,100.0,200.0,0.5,1.0,0.0,1.0,1.0,0.5,0.155,0.14061,0.095,0.22,0.125,0.155,0.93548,0.01,0.3,0.29,0.96708,0.00498,0.94737,0.97727,0.0299,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.005,0.0,0.005,0.005,0.0,0.5,30.66,62.175,59.775,55.031,0.233,5.902,5.668,114.954,17.802,NaN,2.397,110.359,145.441,186.946,NaN,31.297,NaN,153.153,30.268,0.231,33.563,65.622,17.341,39.82,114.286,0.278,34.728,1702.743,40.254
pms_industrial/bcp/syn/normalized-m100_300_10_10.r.wcnf,236.0,336.0,0.70238,1.0,0.0,1.0,1.0,0.70238,0.01457,0.32535,0.00893,0.03571,0.02679,0.01457,1.09824,0.00424,0.04237,0.03814,0.77547,0.0863,0.66667,0.91667,0.25,0.29762,1.53623,0.0,1.0,1.0,0.70238,0.70238,0.70238,0.00298,0.0,0.00298,0.00298,0.0,0.70238,NaN,NaN,NaN,NaN,0.431,NaN,NaN,NaN,NaN,NaN,0.273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.418,NaN,NaN,NaN,NaN,NaN,0.15,NaN,NaN,NaN
pms_industrial/bcp/syn/normalized-m100_300_10_14.r.wcnf,257.0,357.0,0.71989,1.0,0.0,1.0,1.0,0.71989,0.01501,0.33683,0.0084,0.03922,0.03081,0.01501,1.20434,0.00389,0.05447,0.05058,0.79322,0.08202,0.66667,0.92857,0.2619,0.28011,1.60312,0.0,1.0,1.0,0.71989,0.71989,0.71989,0.0028,0.0,0.0028,0.0028,0.0,0.71989,NaN,NaN,NaN,NaN,0.366,NaN,NaN,NaN,NaN,NaN,0.484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.361,NaN,NaN,NaN,NaN,NaN,0.529,NaN,NaN,NaN
pms_industrial/bcp/syn/normalized-m100_300_10_15.r.wcnf,261.0,361.0,0.72299,1.0,0.0,1.0,1.0,0.72299,0.01571,0.33426,0.00831,0.03878,0.03047,0.01571,1.24391,0.00383,0.05747,0.05364,0.80481,0.07615,0.66667,0.92857,0.2619,0.27701,1.61555,0.0,1.0,1.0,0.72299,0.72299,0.72299,0.00277,0.0,0.00277,0.00277,0.0,0.72299,NaN,NaN,NaN,NaN,3.116,NaN,NaN,NaN,NaN,NaN,5.129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.126,NaN,NaN,NaN,NaN,NaN,3.922,NaN,NaN,NaN
pms_industrial/bcp/syn/normalized-m100_300_10_20.r.wcnf,270.0,370.0,0.72973,1.0,0.0,1.0,1.0,0.72973,0.01679,0.33615,0.00811,0.03784,0.02973,0.01679,1.32051,0.0037,0.07407,0.07037,0.8198,0.07539,0.66667,0.92857,0.2619,0.27027,1.64317,0.0,1.0,1.0,0.72973,0.72973,0.72973,0.0027,0.0,0.0027,0.0027,0.0,0.72973,NaN,NaN,NaN,NaN,2.39,NaN,NaN,NaN,NaN,NaN,1.579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.338,NaN,NaN,NaN,NaN,NaN,1.258,NaN,NaN,NaN
pms_industrial/bcp/syn/normalized-m200_500_10_10.r.wcnf,442.0,642.0,0.68847,1.0,0.0,1.0,1.0,0.68847,0.00839,0.32895,0.00467,0.02025,0.01558,0.00839,1.08874,0.00226,0.02262,0.02036,0.79446,0.08247,0.66667,0.92308,0.25641,0.31153,1.48661,0.0,1.0,1.0,0.68847,0.68847,0.68847,0.00156,0.0,0.00156,0.00156,0.0,0.68847,NaN,NaN,NaN,NaN,631.522,NaN,NaN,NaN,NaN,NaN,695.114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,627.663,NaN,NaN,NaN,NaN,NaN,734.389,NaN,NaN,NaN
pms_industrial/bcp/syn/normalized-m4.r.wcnf,320.0,609.0,0.52545,1.0,0.0,1.0,1.0,0.52545,0.00822,0.41612,0.0,0.02135,0.02135,0.00822,0.88656,0.00313,0.03438,0.03125,0.76032,0.154,0.0,0.92308,0.92308,0.47455,1.05227,0.0,1.0,1.0,0.55337,0.63054,0.70936,0.00173,0.0,0.0,0.00328,0.00328,0.55337,0.166,0.017,NaN,0.143,0.115,NaN,NaN,0.325,NaN,NaN,0.057,NaN,11.151,NaN,NaN,0.142,NaN,1.821,0.143,0.115,NaN,0.012,NaN,0.887,0.315,0.068,0.168,NaN,13.918
pms_industrial/bcp/syn/normalized-maincont.r.wcnf,61.0,111.0,0.54955,1.0,0.0,1.0,1.0,0.54955,0.1372,0.31466,0.02703,0.22523,0.1982,0.1372,1.10711,0.01639,0.47541,0.45902,0.92438,0.04388,0.66667,0.96,0.29333,0.45045,1.10454,0.0,1.0,1.0,0.54955,0.54955,0.55856,0.00901,0.0,0.00901,0.00901,0.0,0.54955,0.014,0.0,0.005,0.002,0.012,0.315,0.297,0.001,0.091,NaN,0.009,0.01,0.003,0.056,0.076,0.011,0.03,0.001,0.013,0.005,0.009,0.0,0.089,0.002,0.0,0.01,0.011,10.666,0.001
pms_industrial/bcp/syn/normalized-max1024.pi.wcnf,974.0,1952.0,0.49898,1.0,0.0,1.0,1.0,0.49898,0.00344,0.57793,0.00102,0.01537,0.01434,0.00344,1.00936,0.00103,0.01848,0.01745,0.80166,0.1333,0.5,0.96667,0.46667,0.50102,0.99794,0.0,1.0,1.0,0.52049,0.58811,0.6373,0.00053,0.0,0.00051,0.00102,0.00051,0.52049,NaN,40.718,NaN,759.834,1.237,NaN,NaN,NaN,NaN,NaN,1.292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.242,NaN,18.618,NaN,NaN,NaN,1.264,NaN,NaN,NaN
pms_industrial/bcp/syn/normalized-max1024.r.wcnf,960.0,1924.0,0.49896,1.0,0.0,1.0,1.0,0.49896,0.00353,0.56998,0.00104,0.01559,0.01455,0.00353,1.00286,0.00104,0.01875,0.01771,0.80606,0.12554,0.5,0.96667,0.46667,0.50104,0.99792,0.0,1.0,1.0,0.51351,0.58212,0.63202,0.00053,0.0,0.00052,0.00104,0.00052,0.51351,NaN,5.733,NaN,NaN,1.699,NaN,NaN,NaN,NaN,NaN,1.639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.694,NaN,26.799,NaN,NaN,NaN,2.157,NaN,NaN,NaN
pms_industrial/bcp/syn/normalized-max512.r.wcnf,327.0,648.0,0.50463,1.0,0.0,1.0,1.0,0.50463,0.00769,0.52137,0.00309,0.02315,0.02006,0.00769,0.94485,0.00306,0.04587,0.04281,0.7462,0.15934,0.5,0.93333,0.43333,0.49537,1.00931,0.0,1.0,1.0,0.54784,0.65895,0.75309,0.00168,0.0,0.00154,0.00309,0.00154,0.54784,0.163,0.004,NaN,0.07,0.025,NaN,NaN,0.007,NaN,NaN,0.019,NaN,0.085,NaN,NaN,0.158,NaN,0.3,0.19,0.023,NaN,0.003,NaN,0.047,0.015,0.079,0.196,NaN,0.73
pms_industrial/bcp/syn/normalized-mlp4.r.wcnf,370.0,712.0,0.51966,1.0,0.0,1.0,1.0,0.51966,0.00689,0.42248,0.0,0.02107,0.02107,0.00689,0.81733,0.0027,0.02432,0.02162,0.76105,0.126,0.0,0.93333,0.93333,0.48034,1.04013,0.0,1.0,1.0,0.53792,0.62921,0.70506,0.00145,0.0,0.0,0.00281,0.00281,0.53792,106.655,0.007,NaN,0.095,0.043,NaN,NaN,0.016,NaN,NaN,0.047,NaN,0.086,NaN,NaN,94.185,NaN,0.749,146.343,0.042,NaN,0.006,NaN,0.068,0.025,0.045,95.721,NaN,3.718
pms_industrial/bcp/syn/normalized-pdc.r.wcnf,1301.0,2999.0,0.43381,1.0,0.0,1.0,1.0,0.43381,0.00541,0.85213,0.0,0.03935,0.03935,0.00541,1.02341,0.00077,0.02998,0.02921,0.88779,0.1297,0.0,0.99153,0.99153,0.56619,0.87531,0.0,1.0,1.0,0.43815,0.44515,0.45415,0.00034,0.0,0.0,0.00067,0.00067,0.43815,NaN,1.579,NaN,0.552,0.236,NaN,NaN,0.242,NaN,NaN,0.174,NaN,24.087,NaN,NaN,NaN,NaN,336.659,NaN,0.24,NaN,0.169,NaN,2.731,0.69,0.299,NaN,NaN,NaN
pms_industrial/bcp/syn/normalized-prom2.pi.wcnf,1965.0,3584.0,0.54827,1.0,0.0,1.0,1.0,0.54827,0.00182,0.38834,0.00028,0.00474,0.00446,0.00182,1.04543,0.00051,0.01323,0.01272,0.82122,0.09415,0.0,0.94118,0.94118,0.45173,1.10169,0.0,1.0,1.0,0.55329,0.57645,0.62779,0.00028,0.0,0.00028,0.00056,0.00028,0.55329,NaN,1390.436,NaN,88.601,0.368,NaN,NaN,19.331,NaN,NaN,0.248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.371,NaN,110.257,NaN,18.274,84.254,0.376,NaN,NaN,NaN
pms_industrial/bcp/syn/normalized-prom2.r.wcnf,1956.0,3566.0,0.54851,1.0,0.0,1.0,1.0,0.54851,0.00184,0.38513,0.00028,0.00477,0.00449,0.00184,1.04302,0.00051,0.01329,0.01278,0.8227,0.09038,0.0,0.94118,0.94118,0.45149,1.10221,0.0,1.0,1.0,0.55104,0.57431,0.62591,0.00028,0.0,0.00028,0.00056,0.00028,0.55104,NaN,104.068,NaN,NaN,0.394,NaN,NaN,NaN,NaN,NaN,0.211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.383,NaN,79.809,NaN,NaN,NaN,0.403,NaN,NaN,NaN
pms_industrial/bcp/syn/normalized-rd84.b.wcnf,970.0,4307.0,0.22521,1.0,0.0,1.0,1.0,0.22521,0.04591,1.0366,0.0007,0.17808,0.17739,0.04591,1.18801,0.00103,0.45979,0.45876,0.81011,0.29999,0.16667,0.99824,0.83158,0.74135,0.54152,0.0,1.0,1.0,0.22521,0.22521,0.22521,0.00023,0.0,0.00023,0.00023,0.0,0.22521,NaN,0.7,1.164,0.424,5.37,518.768,510.909,0.268,NaN,NaN,5.671,0.787,3.287,101.482,172.94,NaN,NaN,1.132,NaN,5.145,1.474,0.438,NaN,0.312,0.403,4.132,NaN,NaN,0.255
pms_industrial/bcp/syn/normalized-rot.b.wcnf,932.0,2199.0,0.42383,1.0,0.0,1.0,1.0,0.42383,0.00714,1.42197,0.0,0.07231,0.07231,0.00714,1.24286,0.00107,0.08476,0.08369,0.67924,0.3147,0.0,0.99351,0.99351,0.50263,0.87726,0.0,1.0,1.0,0.43702,0.47067,0.52615,0.00053,0.0,0.0,0.01864,0.01864,0.46385,NaN,NaN,NaN,62.311,0.505,NaN,NaN,NaN,NaN,NaN,0.596,NaN,NaN,NaN,NaN,NaN,NaN,1042.048,NaN,0.503,NaN,353.42,NaN,230.434,357.648,0.464,NaN,NaN,NaN
pms_industrial/bcp/syn/normalized-sao2.b.wcnf,282.0,704.0,0.40057,1.0,0.0,1.0,1.0,0.40057,0.03956,0.71496,0.0,0.13352,0.13352,0.03956,0.99319,0.00355,0.21631,0.21277,0.81406,0.24125,0.0,0.98936,0.98936,0.56194,0.81941,0.0,1.0,1.0,0.40909,0.41477,0.41477,0.00145,0.0,0.0,0.00284,0.00284,0.40909,0.273,0.004,541.496,0.026,0.134,NaN,NaN,0.013,NaN,NaN,0.08,217.944,0.016,NaN,NaN,0.263,101.227,53.666,NaN,0.127,305.278,0.007,NaN,0.029,0.016,0.107,NaN,0.673,0.025
