Instances,feature_ stats_varcount,feature_ stats_var_bool,feature_ stats_var_discrete,feature_ stats_var_bound,feature_ stats_var_sparsebound,feature_ stats_dom_0,feature_ stats_dom_25,feature_ stats_dom_50,feature_ stats_dom_75,feature_ stats_dom_100,feature_ stats_dom_mean,feature_ stats_dom_not2_2_ratio,feature_ stats_discrete_bool_ratio,feature_ stats_branchingvars,feature_ stats_auxvars,feature_ stats_auxvar_branching_ratio,feature_ stats_conscount,feature_ stats_arity_0,feature_ stats_arity_25,feature_ stats_arity_50,feature_ stats_arity_75,feature_ stats_arity_100,feature_ stats_arity_mean,feature_ stats_arity_mean_normalised,feature_ stats_cts_per_var_mean,feature_ stats_cts_per_var_mean_normalised,feature_ stats_alldiff_count,feature_ stats_alldiff_proportion,feature_ stats_sums_count,feature_ stats_sums_proportion,feature_ stats_or_atleastk_count,feature_ stats_or_atleastk_proportion,feature_ stats_ternary_count,feature_ stats_ternary_proportion,feature_ stats_binary_count,feature_ stats_binary_proportion,feature_ stats_reify_count,feature_ stats_reify_proportion,feature_ stats_table_count,feature_ stats_table_proportion,feature_ stats_lex_count,feature_ stats_lex_proportion,feature_ stats_unary_count,feature_ stats_unary_proportion,feature_ stats_nullary_count,feature_ stats_nullary_proportion,feature_ stats_element_count,feature_ stats_element_proportion,feature_ stats_minmax_count,feature_ stats_minmax_proportion,feature_ stats_occurrence_count,feature_ stats_occurrence_proportion,feature_ stats_multi_shared_vars,feature_ stats_edge_density,feature_ stats_Local_Variance,feature_ standard_deviation_of_node_degree,feature_ normalised_standard_deviation_of_node_degree,feature_ clustering_coefficient,feature_ minimum_degree,feature_ normalised_minimum_degree,feature_ maximum_degree,feature_ normalised_maximum_degree,feature_ median_degree,feature_ normalised_median_degree,feature_ mean_degree,feature_ normalised_mean_degree,feature_ width_of_ordering,feature_ normalised_width_of_ordering,feature_ width_of_graph,feature_ normalised_width_of_graph,feature_ SAC_literals,feature_ normalised_SAC_literals,feature_ stats_tightness_0,feature_ stats_tightness_25,feature_ stats_tightness_50,feature_ stats_tightness_75,feature_ stats_tightness_100,feature_ stats_tightness_mean,feature_ stats_tightness_mean_normalised,feature_ stats_literal_tightness_0,feature_ stats_literal_tightness_25,feature_ stats_literal_tightness_50,feature_ stats_literal_tightness_75,feature_ stats_literal_tightness_100,feature_ stats_literal_tightness_mean,feature_ stats_literal_tightness_coeff_of_variation,algo_standard,algo_learning
bqwh-15-106-87_glb.xml.minion.conv.minion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.548387,19.769231,24.363636,30.333333,92.5,26.370036,0.415664,0.173973,0.19497
bqwh-15-106-88_glb.xml.minion.conv.minion,106.0,0.0,106.0,0.0,0.0,2.0,8.0,11.0,12.0,15.0,10.349057,105.0,0.0,106.0,0.0,0.0,731.0,1.0,1.0,1.0,1.0,8.0,1.248974,0.011783,8.613208,0.011783,30.0,0.04104,0.0,0.0,0.0,0.0,0.0,0.0,701.0,0.95896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115723,0.363693,57.0,72.0,84.0,104.0,949.0,123.402189,0.168813,0.383441536469841,0.003617372985564538,0.4555350310067291,12.0,0.1132075471698113,14.0,0.1320754716981132,12.0,0.1132075471698113,12.15094339622642,0.1146315414738341,12.0,0.1132075471698113,12.0,0.1132075471698113,9.0,0.009081735620585268,8.449275,19.538462,24.818182,31.111111,95.0,27.135947,0.432806,0.178973,0.19597
bqwh-15-106-89_ext.xml.minion.converted.minion.gz,106.0,0.0,106.0,0.0,0.0,1.0,8.0,10.0,13.0,15.0,10.075472,105.0,0.0,106.0,0.0,0.0,1280.0,1.0,1.0,1.0,2.0,2.0,1.46875,0.013856,17.735849,0.013856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.46875,0.0,0.0,680.0,0.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107817,0.813596,1.0,20.0,65.0,89.0,335.0,61.907812,0.048365,1.314269793756075,0.01239877163920826,0.4287066183292598,7.0,0.0660377358490566,13.0,0.1226415094339623,12.0,0.1132075471698113,11.32075471698113,0.1067995728017088,13.0,0.1226415094339623,8.0,0.07547169811320754,3.0,0.0031185031185031187,0.45,4.066667,4.761905,5.555556,12.857143,4.726207,0.352042,0.203968,0.213967
bqwh-15-106-89_glb.xml.minion.conv.minion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.137931,20.230769,25.636364,31.833333,97.666667,27.579914,0.416036,0.176973,0.18997
bqwh-15-106-8_glb.xml.minion.conv.minion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.769231,23.142857,29.777778,36.2,96.666667,31.26349,0.390076,0.179972,0.19197
bqwh-15-106-90_glb.xml.minion.conv.minion,106.0,0.0,106.0,0.0,0.0,2.0,7.0,9.0,12.0,15.0,9.141509,105.0,0.0,106.0,0.0,0.0,618.0,1.0,1.0,1.0,1.0,8.0,1.294498,0.012212,7.54717,0.012212,30.0,0.048544,0.0,0.0,0.0,0.0,0.0,0.0,588.0,0.951456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115723,0.40998,57.0,81.0,97.0,121.0,978.0,142.173139,0.230054,0.383441536469841,0.003617372985564538,0.4555350310067291,12.0,0.1132075471698113,14.0,0.1320754716981132,12.0,0.1132075471698113,12.15094339622642,0.1146315414738341,13.0,0.1226415094339623,12.0,0.1132075471698113,15.0,0.01738122827346466,7.6,22.5,28.1,37.4,96.333333,31.458809,0.436243,0.174973,0.190971
bqwh-15-106-91_ext.xml.minion.converted.minion.gz,106.0,0.0,106.0,0.0,0.0,1.0,7.0,10.0,12.0,15.0,9.415094,52.0,0.0,106.0,0.0,0.0,1220.0,1.0,1.0,2.0,2.0,2.0,1.501639,0.014166,17.283019,0.014166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,0.501639,0.0,0.0,608.0,0.498361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109973,0.814791,2.0,25.0,68.0,89.0,335.0,64.530328,0.052894,1.082729564936119,0.01021442985788791,0.4347573286252532,8.0,0.07547169811320754,14.0,0.1320754716981132,12.0,0.1132075471698113,11.54716981132075,0.108935564257743,12.0,0.1132075471698113,9.0,0.08490566037735849,7.0,0.007847533632286996,0.0,4.347826,5.0,5.882353,12.647059,5.050504,0.340684,0.210968,0.247962
bqwh-15-106-92_glb.xml.minion.conv.minion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.673913,19.785714,22.5,32.875,97.333333,26.342526,0.434258,0.19197,0.19697
bqwh-15-106-93_ext.xml.minion.converted.minion.gz,106.0,0.0,106.0,0.0,0.0,1.0,7.0,9.0,12.0,14.0,9.377358,105.0,0.0,106.0,0.0,0.0,1214.0,1.0,1.0,1.0,2.0,2.0,1.496705,0.01412,17.141509,0.01412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,0.496705,0.0,0.0,611.0,0.503295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108356,0.814891,2.0,22.0,66.0,89.0,243.0,63.787479,0.052543,1.291867378764052,0.01218742810154766,0.4308094944887398,4.0,0.03773584905660377,14.0,0.1320754716981132,12.0,0.1132075471698113,11.37735849056604,0.1073335706657173,11.0,0.1037735849056604,9.0,0.08490566037735849,2.0,0.0022522522522522522,0.0,4.545455,5.0,5.882353,11.75,4.988162,0.329416,0.223965,0.247962
bqwh-15-106-93_glb.xml.minion.conv.minion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.75,21.75,27.1,35.4,97.0,30.418067,0.463654,0.172973,0.192971
bqwh-15-106-94_glb.xml.minion.conv.minion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.122449,22.166667,25.727273,35.0,94.333333,29.602357,0.418801,0.184973,0.193971
bqwh-15-106-95_ext.xml.minion.converted.minion.gz,106.0,0.0,106.0,0.0,0.0,1.0,8.0,11.0,12.0,15.0,10.09434,52.0,0.0,106.0,0.0,0.0,1278.0,1.0,1.0,1.0,2.0,2.0,1.467919,0.013848,17.698113,0.013848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,0.467919,0.0,0.0,680.0,0.532081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107457,0.813834,2.0,22.0,67.0,88.0,793.0,62.465571,0.048878,1.490566037735849,0.01406194375222499,0.4262047700726946,2.0,0.01886792452830189,14.0,0.1320754716981132,12.0,0.1132075471698113,11.28301886792453,0.1064435742257031,12.0,0.1132075471698113,9.0,0.08490566037735849,14.0,0.014522821576763486,0.0,4.347826,5.0,5.555556,20.0,4.839537,0.363001,0.220966,0.218967
bqwh-15-106-95_glb.xml.minion.conv.minion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.216216,20.0,25.272727,31.0,95.666667,27.611092,0.441456,0.172973,0.19497
bqwh-15-106-96_glb.xml.minion.conv.minion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.96875,21.384615,26.285714,32.625,92.5,28.419919,0.407467,0.167974,0.19597
bqwh-15-106-97_ext.xml.minion.converted.minion.gz,106.0,0.0,106.0,0.0,0.0,1.0,7.0,10.0,12.0,15.0,9.254717,105.0,0.0,106.0,0.0,0.0,1204.0,1.0,1.0,1.0,2.0,2.0,1.499169,0.014143,17.028302,0.014143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,0.499169,0.0,0.0,603.0,0.500831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107996,0.815252,1.0,24.0,67.0,89.0,882.0,65.448505,0.054359,1.379682712040148,0.01301587464188819,0.4305326748722975,5.0,0.04716981132075472,14.0,0.1320754716981132,12.0,0.1132075471698113,11.33962264150943,0.1069775720897116,12.0,0.1132075471698113,9.0,0.08490566037735849,5.0,0.005714285714285714,0.0,4.347826,5.0,5.882353,15.0,5.06468,0.364426,0.196969,0.213966
bqwh-15-106-97_glb.xml.minion.conv.minion,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.083333,21.666667,27.3,35.0,95.666667,30.3401,0.454737,0.177973,0.19597
bqwh-15-106-98_glb.xml.minion.conv.minion,106.0,0.0,106.0,0.0,0.0,3.0,7.0,10.0,12.0,15.0,9.349057,0.0,0.0,106.0,0.0,0.0,652.0,1.0,1.0,1.0,1.0,8.0,1.279141,0.012067,7.867925,0.012067,30.0,0.046012,0.0,0.0,0.0,0.0,0.0,0.0,622.0,0.953988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115723,0.395184,57.0,77.0,92.0,109.0,975.0,135.251534,0.207441,0.383441536469841,0.003617372985564538,0.4555350310067291,12.0,0.1132075471698113,14.0,0.1320754716981132,12.0,0.1132075471698113,12.15094339622642,0.1146315414738341,12.0,0.1132075471698113,12.0,0.1132075471698113,77.0,0.08700564971751412,8.773585,20.923077,26.363636,34.75,96.0,30.118161,0.484422,0.172972,0.19697
bqwh-15-106-99_ext.xml.minion.converted.minion.gz,106.0,0.0,106.0,0.0,0.0,2.0,7.0,11.0,12.0,15.0,9.849057,34.333333,0.0,106.0,0.0,0.0,1272.0,1.0,1.0,1.0,2.0,2.0,1.48978,0.014055,17.877358,0.014055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,0.48978,0.0,0.0,649.0,0.51022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11195,0.81421,2.0,22.0,65.0,88.0,249.0,62.045597,0.048778,0.866693137951385,0.008176350358031935,0.4429248948116873,9.0,0.08490566037735849,13.0,0.1226415094339623,12.0,0.1132075471698113,11.75471698113208,0.1108935564257743,12.0,0.1132075471698113,9.0,0.08490566037735849,1.0,0.0010660980810234541,0.0,4.347826,5.0,5.555556,11.166667,4.855077,0.322537,0.309953,0.268958
bqwh-15-106-99_glb.xml.minion.conv.minion,106.0,0.0,106.0,0.0,0.0,2.0,7.0,11.0,12.0,15.0,9.849057,34.333333,0.0,106.0,0.0,0.0,679.0,1.0,1.0,1.0,1.0,8.0,1.268041,0.011963,8.122642,0.011963,30.0,0.044183,0.0,0.0,0.0,0.0,0.0,0.0,649.0,0.955817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115723,0.383685,57.0,75.0,90.0,106.0,966.0,129.459499,0.190662,0.3579936973775524,0.003377299031863702,0.4556010027708141,12.0,0.1132075471698113,13.0,0.1226415094339623,12.0,0.1132075471698113,12.15094339622642,0.1146315414738341,12.0,0.1132075471698113,12.0,0.1132075471698113,0.0,0.0,7.333333,21.111111,25.9,34.625,97.333333,29.029949,0.456811,0.174973,0.19397
bqwh-15-106-9_ext.xml.minion.converted.minion.gz,106.0,0.0,106.0,0.0,0.0,3.0,9.0,11.0,14.0,15.0,10.688679,0.0,0.0,106.0,0.0,0.0,1346.0,1.0,1.0,1.0,2.0,2.0,1.441308,0.013597,18.301887,0.013597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,0.441308,0.0,0.0,752.0,0.558692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106739,0.81121,1.0,19.0,65.0,86.0,335.0,59.372957,0.044111,1.398901058796979,0.01319717979997151,0.4300632281764357,5.0,0.04716981132075472,13.0,0.1226415094339623,12.0,0.1132075471698113,11.20754716981132,0.1057315770736917,12.0,0.1132075471698113,8.0,0.07547169811320754,2.0,0.0019474196689386564,0.0,4.0625,4.761905,5.263158,11.111111,4.555639,0.329118,0.188971,0.217967
bqwh-15-106-9_glb.xml.minion.conv.minion,106.0,0.0,106.0,0.0,0.0,3.0,9.0,11.0,14.0,15.0,10.688679,0.0,0.0,106.0,0.0,0.0,782.0,1.0,1.0,1.0,1.0,8.0,1.232737,0.01163,9.09434,0.01163,30.0,0.038363,0.0,0.0,0.0,0.0,0.0,0.0,752.0,0.961637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115723,0.346198,57.0,70.0,83.0,104.0,972.0,119.025575,0.152207,0.383441536469841,0.003617372985564538,0.4555350310067291,12.0,0.1132075471698113,14.0,0.1320754716981132,12.0,0.1132075471698113,12.15094339622642,0.1146315414738341,12.0,0.1132075471698113,12.0,0.1132075471698113,1.0,0.0009737098344693282,7.266667,20.230769,22.833333,30.222222,95.333333,26.280885,0.464528,0.171975,0.198969
bqwh-18-141-11_ext.xml.minion.converted.minion.gz,141.0,0.0,141.0,0.0,0.0,1.0,8.0,12.0,14.0,18.0,10.879433,46.0,0.0,141.0,0.0,0.0,1884.0,1.0,1.0,1.0,2.0,2.0,1.464968,0.01039,19.574468,0.01039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.0,0.464968,0.0,0.0,1008.0,0.535032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088754,0.812194,0.0,16.0,61.0,83.0,876.0,56.078556,0.029766,1.853629916138255,0.01314631146197344,0.4259647366030345,3.0,0.02127659574468085,14.0,0.09929078014184398,13.0,0.09219858156028368,12.42553191489362,0.08812433982194054,14.0,0.09929078014184398,9.0,0.06382978723404255,3.0,0.0021536252692031586,0.173913,3.703704,4.347826,5.0,14.583333,4.278948,0.372933,0.451931,0.545916
bqwh-18-141-13_ext.xml.minion.converted.minion.gz,141.0,0.0,141.0,0.0,0.0,1.0,10.0,13.0,15.0,18.0,12.212766,140.0,0.0,141.0,0.0,0.0,2052.0,1.0,1.0,1.0,2.0,2.0,1.416667,0.010047,20.617021,0.010047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.0,0.416667,0.0,0.0,1197.0,0.583333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086626,0.80696,0.0,15.0,57.0,72.0,970.0,52.869396,0.025765,1.988802212066446,0.0141049802274216,0.4183469800491077,5.0,0.03546099290780142,14.0,0.09929078014184398,13.0,0.09219858156028368,12.12765957446809,0.08601177003168854,14.0,0.09929078014184398,9.0,0.06382978723404255,7.0,0.004427577482605946,0.076923,3.571429,4.166667,4.761905,13.333333,4.105221,0.432762,0.217967,0.223965
bqwh-18-141-15_ext.xml.minion.converted.minion.gz,141.0,0.0,141.0,0.0,0.0,1.0,9.0,11.0,13.0,18.0,10.524823,46.0,0.0,141.0,0.0,0.0,1842.0,1.0,1.0,1.0,2.0,2.0,1.478827,0.010488,19.319149,0.010488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.0,0.478827,0.0,0.0,960.0,0.521173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089362,0.812807,1.0,18.0,58.0,84.0,335.0,56.864821,0.030871,1.47613171526215,0.01046901925717837,0.4269666897326472,6.0,0.0425531914893617,14.0,0.09929078014184398,13.0,0.09219858156028368,12.51063829787234,0.08872793119058398,14.0,0.09929078014184398,10.0,0.07092198581560284,0.0,0.0,0.111111,3.842105,4.545455,5.0,12.470588,4.379187,0.329984,0.805877,0.319952
bqwh-18-141-17_ext.xml.minion.converted.minion.gz,141.0,0.0,141.0,0.0,0.0,1.0,8.0,11.0,15.0,18.0,11.085106,140.0,0.0,141.0,0.0,0.0,1904.0,1.0,1.0,1.0,2.0,2.0,1.447479,0.010266,19.546099,0.010266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.0,0.447479,0.0,0.0,1052.0,0.552521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086322,0.811174,0.0,17.0,56.0,80.0,868.0,56.422269,0.029634,1.896205100459574,0.01344826312382677,0.4162385290044864,6.0,0.0425531914893617,14.0,0.09929078014184398,13.0,0.09219858156028368,12.08510638297872,0.08570997434736684,13.0,0.09219858156028368,9.0,0.06382978723404255,32.0,0.02250351617440225,0.25,3.703704,4.166667,5.0,22.222222,4.29279,0.413072,0.271959,0.274958
bqwh-18-141-19_ext.xml.minion.converted.minion.gz,141.0,0.0,141.0,0.0,0.0,2.0,8.0,12.0,15.0,18.0,11.432624,22.5,0.0,141.0,0.0,0.0,1961.0,1.0,1.0,1.0,2.0,2.0,1.45232,0.0103,20.198582,0.0103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0,0.45232,0.0,0.0,1074.0,0.54768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089868,0.810794,0.0,17.0,58.0,78.0,335.0,53.885773,0.027479,1.629323613606345,0.0115554866213216,0.4300045502173162,6.0,0.0425531914893617,14.0,0.09929078014184398,13.0,0.09219858156028368,12.58156028368794,0.08923092399778683,14.0,0.09929078014184398,9.0,0.06382978723404255,8.0,0.005438477226376614,0.230769,3.75,4.166667,4.833333,11.6,4.182173,0.338937,0.6589,0.443932
bqwh-18-141-1_ext.xml.minion.converted.minion.gz,141.0,0.0,141.0,0.0,0.0,1.0,9.0,12.0,14.0,18.0,11.680851,140.0,0.0,141.0,0.0,0.0,1980.0,1.0,1.0,1.0,2.0,2.0,1.443939,0.010241,20.276596,0.010241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.0,0.443939,0.0,0.0,1101.0,0.556061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089058,0.810048,0.0,16.0,57.0,80.0,335.0,54.079798,0.027313,1.631051488241837,0.01156774105136055,0.4256196522153969,5.0,0.03546099290780142,14.0,0.09929078014184398,13.0,0.09219858156028368,12.46808510638298,0.08842613550626226,14.0,0.09929078014184398,9.0,0.06382978723404255,3.0,0.00199203187250996,0.136364,3.571429,4.166667,5.0,12.916667,4.119291,0.355277,0.451931,0.33295
bqwh-18-141-21_ext.xml.minion.converted.minion.gz,141.0,0.0,141.0,0.0,0.0,2.0,9.0,12.0,14.0,18.0,11.255319,69.5,0.0,141.0,0.0,0.0,1951.0,1.0,1.0,1.0,2.0,2.0,1.454126,0.010313,20.120567,0.010313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0,0.454126,0.0,0.0,1065.0,0.545874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089767,0.810983,1.0,16.0,57.0,79.0,335.0,54.39877,0.027883,1.503211524396389,0.01066107464110914,0.4298999267084374,6.0,0.0425531914893617,14.0,0.09929078014184398,13.0,0.09219858156028368,12.56737588652482,0.08913032543634626,14.0,0.09929078014184398,9.0,0.06382978723404255,2.0,0.0013831258644536654,0.0,3.703704,4.166667,4.761905,11.111111,4.146255,0.349434,2.16267,0.429935
bqwh-18-141-23_ext.xml.minion.converted.minion.gz,141.0,0.0,141.0,0.0,0.0,2.0,10.0,13.0,15.0,18.0,12.234043,69.5,0.0,141.0,0.0,0.0,2075.0,1.0,1.0,1.0,2.0,2.0,1.428434,0.010131,21.021277,0.010131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.0,0.428434,0.0,0.0,1186.0,0.571566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090071,0.808218,0.0,15.0,57.0,76.0,988.0,52.668434,0.025382,1.392854356126806,0.009878399688842597,0.4269484258845961,8.0,0.05673758865248227,14.0,0.09929078014184398,13.0,0.09219858156028368,12.60992907801418,0.08943212112066798,13.0,0.09219858156028368,9.0,0.06382978723404255,20.0,0.012626262626262626,0.137931,3.571429,4.166667,4.705882,10.0,4.068604,0.355225,2.051687,0.661899
