Instances,feature_ nvarsOrig,feature_ nclausesOrig,feature_ nvars,feature_ nclauses,feature_ reducedVars,feature_ reducedClauses,feature_ Prefeaturetime,feature_ varsclausesratio,feature_ POSNEGRATIOCLAUSEmean,feature_ POSNEGRATIOCLAUSEcoeffvariation,feature_ POSNEGRATIOCLAUSEmin,feature_ POSNEGRATIOCLAUSEmax,feature_ POSNEGRATIOCLAUSEentropy,feature_ VCGCLAUSEmean,feature_ VCGCLAUSEcoeffvariation,feature_ VCGCLAUSEmin,feature_ VCGCLAUSEmax,feature_ VCGCLAUSEentropy,feature_ UNARY,feature_ BINARY+,feature_ TRINARY+,feature_ Basicfeaturetime,feature_ VCGVARmean,feature_ VCGVARcoeffvariation,feature_ VCGVARmin,feature_ VCGVARmax,feature_ VCGVARentropy,feature_ POSNEGRATIOVARmean,feature_ POSNEGRATIOVARstdev,feature_ POSNEGRATIOVARmin,feature_ POSNEGRATIOVARmax,feature_ POSNEGRATIOVARentropy,feature_ HORNYVARmean,feature_ HORNYVARcoeffvariation,feature_ HORNYVARmin,feature_ HORNYVARmax,feature_ HORNYVARentropy,feature_ hornclausesfraction,feature_ VGmean,feature_ VGcoeffvariation,feature_ VGmin,feature_ VGmax,feature_ KLBfeaturetime,feature_ CGmean,feature_ CGcoeffvariation,feature_ CGmin,feature_ CGmax,feature_ CGentropy,feature_ clustercoeffmean,feature_ clustercoeffcoeffvariation,feature_ clustercoeffmin,feature_ clustercoeffmax,feature_ clustercoeffentropy,feature_ CGfeaturetime,algo_abcdSAT,algo_minisat_BCD,algo_or-tools,algo_GlueMiniSat_2.2.10,algo_CCAglucose2015,algo_multi-sat-g2_0,algo_multi-sat-g2_2,algo_ratselfax_cnf_215_final,algo_BreakIDGlucose2,algo_Lingeling_sr15bal,algo_Lingeling_sr15baq,algo_GlueMiniSat_2.2.10-5,algo_glucose-default,algo_glueminisat-Actmini,algo_riss_505_2,algo_riss_505_1,algo_Glucose_nbSatRsltn,algo_Nigma-1.2.86,algo_Nigma-1.2.87,algo_Glucose_nbSat,algo_COMiniSatPS_Main_Sequence,algo_COMiniSatPS_Subdwarf,algo_satUZK-seq,algo_ADS-cryptominisat,algo_ADS-cryptominisat-autotune,algo_ADS-dccaSatToRiss,algo_ADS-glucose-adapt,algo_ADS-glucose-community-switching
atco_enc1_opt1_10_21.cnf,46993.0,270831.0,22514.0,212686.0,1.087279026,0.273384238,0.98,0.105855581,0.555845653,0.59564429,0.0,1.0,1.959557106,0.000177741,0.512517963,8.8834e-05,0.00097717,1.854669433,0.0,0.250726423,0.515511129,0.02,0.000177741,2.757153027,9.404e-06,0.004908645,3.301240122,0.306038193,0.199303495,0.0,1.0,3.229299984,0.000102764,3.150302276,4.702e-06,0.00303264,3.040241835,0.589469923,0.000114046,1.013280565,9.404e-06,0.000644142,0.68,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.02,515.574,398.883,513.395,401.724,660.776,720.235,764.083,NaN,274.41,273.07,31.1401,421.918,81.718,319.183,184.34,113.167,351.901,143.492,86.2467,381.382,51.4635,199.41,2468.13,306.473,60.1473,850.501,203.748,322.88
atco_enc1_opt2_10_14.cnf,9569.0,150316.0,6577.0,134488.0,0.454918656,0.117690798,0.22,0.048903991,0.571421229,0.460226965,0.0,1.0,1.968281065,0.000676198,0.414450137,0.00030409,0.00334499,1.866117642,0.0,0.097465945,0.363117899,0.0,0.000676198,1.851296023,1.4871e-05,0.007762774,4.270408806,0.362908407,0.280136559,0.0,1.0,4.079308871,0.000416673,2.017696371,7.436e-06,0.004156505,3.814617822,0.597257748,0.000343598,0.699520099,1.4871e-05,0.001018678,0.08,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.04,896.684,732.569,287.514,569.562,773.678,381.675,421.305,NaN,189.765,345.307,320.222,640.713,281.59,574.797,585.667,581.207,329.557,273.963,260.047,310.488,244.486,235.743,934.513,339.787,487.708,1006.43,318.39,367.228
atco_enc1_opt2_10_16.cnf,9643.0,152744.0,6657.0,136922.0,0.448550398,0.115554841,0.24,0.048618922,0.575415987,0.462948994,0.0,1.0,1.96504964,0.000668557,0.412953628,0.000300436,0.003304792,1.866374636,0.0,0.097172113,0.359934853,0.02,0.000668557,1.831992115,1.4607e-05,0.007624779,4.281556759,0.361180991,0.280239814,0.0,1.0,4.086269638,0.000410471,2.000781976,7.303e-06,0.004082616,3.857360502,0.595572662,0.000337061,0.695607236,1.4607e-05,0.00100057,0.08,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2441.27,1102.75,NaN,NaN,NaN,NaN,NaN,NaN,1389.26,1406.88,NaN,837.743,NaN,NaN,NaN,NaN,NaN,NaN,2027.95
atco_enc1_opt2_20_12.cnf,171148.0,6595658.0,143059.0,6141803.0,0.196345564,0.073896053,11.48,0.023292672,0.5551386,0.599357502,0.0,1.0,1.131795457,2.2877e-05,0.45810949,1.398e-05,0.000174753,0.732693642,0.0,0.06482331,0.90017166,0.48,2.2877e-05,1.051275742,3.26e-07,0.000297958,4.97854616,0.356480161,0.33862614,0.0,1.0,3.916912744,1.2076e-05,1.53125688,1.63e-07,0.000290306,4.420344965,0.51542959,3.0473e-05,0.879322876,3.26e-07,0.000120649,24.36,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.18,1836.49,1636.58,2631.27,2287.24,1722.05,1299.72,1805.75,NaN,1364.14,2577.39,1129.64,2353.43,1347.84,2387.34,1727.87,1688.31,1416.76,2863.11,2815.41,1360.04,900.145,1152.7,2630.48,3517.88,2754.0,2105.66,1347.94,1574.14
atco_enc2_opt2_05_9.cnf,14912.0,390488.0,10495.0,354901.0,0.42086708,0.100273034,0.9,0.029571627,0.57778253,0.404587971,0.0,1.0,1.84231826,0.00042219,0.355818662,0.000190567,0.001429252,1.712524359,0.0,0.061253702,0.335578091,0.04,0.00042219,1.91112292,5.635e-06,0.00353338,4.297150341,0.374326047,0.283990835,0.0,1.0,4.1562792,0.000237637,1.941108801,2.818e-06,0.002093542,3.696075937,0.551331216,0.000195356,0.73329625,5.635e-06,0.00063398,0.18,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.02,1200.66,NaN,NaN,1802.71,1855.0,1040.04,1230.09,NaN,1960.48,1038.25,187.911,1838.46,2238.74,817.578,1160.37,1758.04,2025.1,2197.52,2245.0,1217.04,173.976,NaN,1434.14,1697.23,721.421,2662.11,569.565,1092.92
atco_enc2_opt2_10_21.cnf,9824.0,160531.0,6638.0,144050.0,0.479963845,0.114411663,0.46,0.046081222,0.583607797,0.467126468,0.0,1.0,1.9652097,0.0006804,0.429101792,0.000301296,0.003314251,1.881995972,0.0,0.092530371,0.354529677,0.02,0.0006804,1.773231677,1.3884e-05,0.007247484,4.369508933,0.365437654,0.279965776,0.0,1.0,4.114560472,0.000410689,1.931067146,6.942e-06,0.00440125,3.92201904,0.589934051,0.000331034,0.668570446,1.3884e-05,0.000951059,0.08,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.04,827.694,999.896,682.342,127.472,2043.52,2108.89,1565.22,NaN,1432.85,1019.05,334.14,2328.05,1794.89,1620.69,1957.3,1708.38,2058.4,776.02,781.565,1769.48,544.828,826.042,217.79,1438.55,1663.69,1471.28,1810.12,1232.38
atco_enc2_opt2_20_11.cnf,167075.0,6571833.0,142408.0,6129633.0,0.173213584,0.07214135,11.52,0.023232712,0.554338327,0.599348145,0.0,1.0,1.134387242,2.2923e-05,0.449531474,1.4044e-05,0.000175552,0.730336188,0.0,0.064716109,0.901379577,0.52,2.2923e-05,1.041853348,3.26e-07,0.00029855,4.991717969,0.360164005,0.340798293,0.0,1.0,3.92491235,1.2094e-05,1.52983048,0.0,0.000290882,4.422807009,0.515561535,3.0644e-05,0.87648506,3.26e-07,0.000120888,24.12,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.16,313.518,394.015,630.695,619.845,871.148,358.615,509.769,NaN,412.346,858.365,511.854,622.327,367.288,579.676,535.328,497.323,370.719,563.968,577.308,382.934,252.837,343.278,637.681,788.767,903.184,1107.53,359.004,486.428
atco_enc3_opt1_13_48.cnf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1538.07,1233.13,NaN,910.955,1657.81,1185.18,1646.34,NaN,1957.43,2175.52,1585.27,913.686,1290.03,1256.91,956.407,1312.88,1418.64,1720.31,1803.6,1143.1,561.171,1168.75,3006.62,689.003,688.571,NaN,1736.05,1788.32
atco_enc3_opt2_10_12.cnf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,913.638,866.885,1918.25,1279.74,1391.98,1527.49,1263.51,NaN,1263.42,1324.34,1820.68,1339.23,1031.29,2698.1,1025.4,1025.18,914.418,2144.43,2126.0,824.928,974.526,914.096,NaN,2255.36,1942.43,NaN,1012.87,1719.46
atco_enc3_opt2_10_14.cnf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2338.26,NaN,2664.38,1298.73,1727.3,1903.17,1545.49,NaN,1472.75,1541.86,2297.7,1372.17,1323.66,NaN,1499.67,1976.33,1244.01,1925.73,1963.86,990.485,2991.12,3241.43,NaN,1010.66,1222.16,NaN,1327.42,1368.88
atco_enc3_opt2_18_44.cnf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1924.76,1473.49,2704.71,2399.41,2137.82,1861.7,1986.4,NaN,2279.68,2350.54,1244.57,2470.99,839.84,1966.4,1341.13,1657.47,1591.98,NaN,NaN,1193.45,508.015,1411.2,NaN,934.28,1020.0,NaN,2291.74,2951.24
beempgsol2b1.cnf,26455.0,76534.0,7112.0,33500.0,2.719769404,1.284597015,0.34,0.212298507,0.411729344,0.879319951,0.0,1.0,1.323875517,0.000443833,1.222254328,0.000281215,0.056664792,1.266653748,0.0,0.320358209,0.812119403,0.0,0.000443833,1.375374294,0.000208955,0.023522388,2.203656737,0.141577218,0.167478121,0.0,0.985257985,2.144587179,0.00019884,1.474872131,5.9701e-05,0.012029851,2.151791344,0.544746269,0.001217207,2.410897005,0.000149254,0.036358209,0.06,0.001688536,1.850549665,0.000149254,0.270865672,4.197121114,0.195344691,0.719802592,0.000840132,0.730769231,3.306775594,11.84,1.50832,1.46657,NaN,70.4521,591.821,1087.98,NaN,NaN,145.206,0.264949,0.262388,69.617,112.547,131.336,0.298362,0.450132,529.099,NaN,1217.89,532.707,186.126,123.215,NaN,191.899,137.897,647.918,125.978,103.827
beempgsol5b1.cnf,26455.0,76534.0,7112.0,33500.0,2.719769404,1.284597015,0.3,0.212298507,0.412689309,0.87784751,0.0,1.0,1.32390091,0.000443833,1.222254328,0.000281215,0.056664792,1.266653748,0.0,0.320358209,0.812119403,0.0,0.000443833,1.375374294,0.000208955,0.023522388,2.203656737,0.141577218,0.167478121,0.0,0.985257985,2.144587179,0.00019884,1.474872131,5.9701e-05,0.012029851,2.151791344,0.544746269,0.001217207,2.410897005,0.000149254,0.036358209,0.06,0.001688536,1.850549665,0.000149254,0.270865672,4.197121114,0.195341706,0.719773752,0.000840132,0.730769231,3.305679931,10.6,1.39359,1.44719,NaN,61.5201,614.057,916.715,2936.71,NaN,114.339,0.282147,0.274729,66.5641,86.0903,114.033,0.289732,0.464443,685.206,NaN,1210.04,697.983,168.477,150.675,NaN,175.275,94.8979,676.179,109.517,129.655
bjrb07amba10andenv.cnf,196289.0,588610.0,45996.0,280393.0,3.267523263,1.099232149,5.12,0.164041185,0.500855226,0.715793974,0.0,1.0,1.850920445,7.9636e-05,0.406851704,4.3482e-05,0.00106531,1.664221288,0.0,0.221753039,0.544892348,0.02,7.9636e-05,14.29427245,2.1399e-05,0.113890147,2.936980751,0.179937444,0.134662102,0.0,0.75,3.202916008,2.4227e-05,13.184525754,3.566e-06,0.038139326,2.163755136,0.416839935,7.4924e-05,10.505195009,1.7832e-05,0.07030846,2.5,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.76,92.7039,90.4958,1014.59,782.502,939.719,NaN,2786.33,NaN,679.32,608.552,460.773,731.607,817.39,657.711,12.6897,15.2405,1941.27,1392.49,1432.49,1921.13,990.068,629.346,1482.45,1211.05,1139.55,1156.99,897.984,684.071
bob12m02-opt.cnf,26256.0,77806.0,6306.0,36931.0,3.163653663,1.106793751,0.16,0.17075086,0.484998968,0.750372008,0.0,1.0,1.471675621,0.000563243,0.322171256,0.000317158,0.007770377,0.936728656,0.0,0.038829168,0.460588665,0.0,0.000563243,1.201498533,0.000189543,0.017789933,2.764919801,0.042320289,0.080501574,0.0,0.862068966,1.56612454,0.00020163,1.095099978,5.4155e-05,0.004088706,2.635588251,0.386287942,0.000346142,1.570573388,0.000135388,0.010587311,0.04,0.001989347,1.415672568,0.000135388,0.018900111,4.601001737,0.202863254,0.685855481,0.006448138,0.733333333,3.782454849,10.88,940.808,342.338,3137.6,933.809,1791.22,NaN,NaN,NaN,985.333,167.873,36.0118,959.196,887.175,1545.17,1000.16,863.453,2335.42,NaN,1450.14,2334.02,2274.95,NaN,NaN,753.814,719.335,1526.76,665.246,444.374
bob12m09-opt.cnf,51144.0,152446.0,14436.0,77811.0,2.542809643,0.959183149,0.6,0.185526468,0.452828655,0.831914005,0.0,1.0,1.739377075,0.000235242,0.478573665,0.000138543,0.003394292,1.562503133,0.0,0.298916606,0.637442007,0.0,0.000235242,2.979763149,8.9962e-05,0.024790839,2.982618936,0.144375966,0.122040332,0.0,0.866666667,2.982318099,9.7135e-05,2.620330611,1.2852e-05,0.008417833,2.362797365,0.52646798,0.000279247,2.304157816,6.4258e-05,0.019752991,0.3,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.02,162.754,154.014,299.47,173.47,697.444,922.694,528.475,NaN,189.769,169.778,109.156,175.376,231.522,281.645,168.186,141.201,308.558,173.26,194.713,285.89,209.728,161.93,535.569,182.232,294.029,658.557,182.719,206.617
bob12s02.cnf,26294.0,77920.0,6311.0,37011.0,3.166376169,1.10532004,0.16,0.170516873,0.482790579,0.759362177,0.0,1.0,1.472667673,0.000562668,0.319051356,0.000316907,0.007764221,0.933971926,0.0,0.038556105,0.458971657,0.0,0.000562668,1.204833864,0.000189133,0.017751479,2.742080631,0.041927849,0.07953523,0.0,0.862068966,1.543109242,0.000202032,1.090184842,5.4038e-05,0.003593526,2.637225736,0.387803626,0.000345035,1.572207464,0.000135095,0.01021318,0.04,0.001995643,1.408510931,0.000135095,0.018832239,4.595372571,0.202196872,0.686600995,0.006448138,1.0,3.778970019,10.84,1.42752,1.35258,2832.59,515.471,958.533,NaN,NaN,NaN,337.759,0.286973,0.281519,533.764,579.03,469.04,0.364236,0.53051,1241.33,513.699,1467.33,1111.32,800.605,313.198,NaN,475.607,477.151,1165.45,788.964,339.927
complete-400-0.1-16-98765432140016.cnf,800.0,47114.0,800.0,47114.0,0.0,0.0,0.18,0.016980091,0.639421466,0.72565407,0.0,1.0,1.467145612,0.017887491,1.275650193,0.0025,0.07625,1.623260348,0.0,0.680477141,0.680477141,0.0,0.017887491,0.924174111,0.001294732,0.053635862,5.298363968,0.442787396,0.364331245,0.0,0.846693387,3.227315993,0.002131797,0.222393564,0.001273507,0.003502144,4.314168973,0.688967186,0.009262586,0.017548899,0.008617396,0.009784777,0.08,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.78,3.48411,3.3059,2.72682,3.62137,4.2826,0.661351,0.650441,NaN,3.52302,1.19366,1.18721,3.58936,3.41403,3.24877,7.24684,7.81237,0.199923,306.065,306.77,0.184738,3.25535,3.23615,7.07973,10.5825,10.7821,4.22231,3.24502,4.03273
complete-400-0.1-3-9876543214003.cnf,800.0,47369.0,800.0,47369.0,0.0,0.0,0.2,0.016888682,0.638886303,0.726710607,0.0,1.0,1.481220415,0.017936282,1.28308104,0.0025,0.07625,1.638678657,0.0,0.681838333,0.681838333,0.0,0.017936282,0.925031558,0.001203319,0.050771602,5.304646584,0.444543932,0.362947794,0.0,0.858666667,3.251034246,0.002136023,0.22432666,0.001182208,0.003525512,4.344540963,0.690282674,0.009224862,0.017797829,0.008127678,0.009732103,0.08,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.26,3.48792,3.53194,2.80021,3.70969,4.24342,0.648656,0.66393,NaN,3.84173,1.13107,1.19061,3.57864,3.49658,3.41916,7.43634,8.40667,0.195202,60.7151,103.671,0.183381,3.29122,3.41269,7.54023,10.6883,10.7987,4.36016,3.30192,4.30868
complete-500-0.1-1-9876543215001.cnf,1000.0,73331.0,1000.0,73331.0,0.0,0.0,0.36,0.013636798,0.642837033,0.7251162,0.0,1.0,1.391010625,0.017410972,1.313666648,0.002,0.072,1.67150538,0.0,0.681812603,0.681812603,0.0,0.017410972,0.938540382,0.000940939,0.046446932,5.478246047,0.457455906,0.385060637,0.0,0.874010554,3.072050552,0.001707941,0.219571237,0.000927302,0.002631902,4.479497292,0.688631002,0.007471656,0.013443816,0.007145682,0.007759338,0.22,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,29.04,10.8277,11.3327,7.83501,12.4378,12.8398,1.58443,1.59503,NaN,11.6931,1.65779,1.65624,12.046,11.2961,11.9303,20.6145,19.6788,0.407022,320.283,328.387,0.376858,11.3839,11.2383,10.3552,13.1781,12.55,12.5914,10.7845,11.5135
complete-500-0.1-15-98765432150015.cnf,1000.0,74037.0,1000.0,74037.0,0.0,0.0,0.38,0.01350676,0.642976862,0.725082089,0.0,1.0,1.369576719,0.01754154,1.313760484,0.002,0.07,1.656924856,0.0,0.681848265,0.681848265,0.0,0.01754154,0.938965452,0.001040021,0.048178613,5.475547746,0.459592244,0.384073955,0.0,0.876863253,3.081171143,0.001707997,0.218249141,0.001026514,0.002620311,4.470426583,0.688601645,0.007408458,0.013186333,0.007050529,0.007739374,0.26,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,24.9,11.487,11.3018,8.23274,12.9943,13.9373,1.65039,2.07916,NaN,11.5063,1.65035,1.66125,12.1734,12.1666,11.1918,20.4397,20.7492,0.408731,34.0164,38.1599,0.380432,11.8778,11.2838,10.3184,13.2892,12.7078,14.6146,12.1941,11.5482
complete-500-0.1-17-98765432150017.cnf,1000.0,74812.0,1000.0,74812.0,0.0,0.0,0.38,0.01336684,0.642676662,0.725849493,0.0,1.0,1.375209248,0.017700289,1.319689015,0.002,0.079,1.668838116,0.0,0.682885099,0.682885099,0.02,0.017700289,0.937315439,0.001042613,0.045500722,5.474513425,0.45698438,0.38824492,0.0,0.881291218,3.023942123,0.001710554,0.217346482,0.001029247,0.002633267,4.465559681,0.689568518,0.007345212,0.012830051,0.007017591,0.007685933,0.24,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,22.34,11.2009,12.486,8.18402,13.0265,14.4845,1.75553,1.74107,NaN,11.7928,1.67738,1.64215,12.8593,13.0917,13.0326,21.1991,23.306,0.428804,141.071,331.625,0.375323,12.5071,12.4075,10.6142,13.6651,13.2403,13.5383,12.6016,12.7331
complete-500-0.1-8-9876543215008.cnf,1000.0,74222.0,1000.0,74222.0,0.0,0.0,0.38,0.013473094,0.643348055,0.724462224,0.0,1.0,1.375548135,0.017614279,1.31279008,0.002,0.07,1.664446354,0.0,0.68109186,0.68109186,0.0,0.017614279,0.93986307,0.001037428,0.04789685,5.48420998,0.459455028,0.384938045,0.0,0.877918425,3.093824266,0.001706098,0.218646744,0.001023955,0.002775457,4.492177902,0.687828407,0.00739301,0.012989298,0.007073374,0.00770661,0.24,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,21.14,11.2381,11.628,8.09605,11.2139,13.8987,1.731,1.82408,NaN,12.2268,1.55563,1.57043,13.3099,12.6959,11.7099,20.9065,19.767,0.411031,316.198,311.362,0.388059,11.7931,12.1863,10.5581,13.1035,13.3992,13.9471,11.3786,12.4255
countbitssrl032.cnf,18607.0,55724.0,6781.0,34365.0,1.743990562,0.621533537,0.16,0.197322858,0.380051228,0.944867704,0.0,1.0,1.43479901,0.000456432,0.437576156,0.000294942,0.005308951,1.256529764,0.0,0.32463262,0.668703623,0.0,0.000456432,1.183102733,0.000232795,0.008293322,1.833125923,0.077520986,0.058195308,0.0,0.6,1.767132863,0.000192946,1.268796104,2.9099e-05,0.00372472,1.568758219,0.54139386,0.000486763,1.053137656,0.000174596,0.006401862,0.06,0.001553037,1.147429873,0.000203696,0.011028663,3.152329599,0.128945558,0.474343792,0.008776559,0.527272727,2.931257229,4.08,213.861,395.797,1351.69,334.884,951.925,3418.28,3150.8,NaN,430.624,308.999,310.149,377.864,405.645,381.193,246.953,220.347,2160.83,389.709,515.078,2209.9,409.284,349.087,783.929,479.792,339.311,830.928,301.149,381.959
dated-10-13-u.cnf,180608.0,815261.0,49204.0,286487.0,2.670595887,1.845717258,1.96,0.171749503,0.355383258,1.069977295,0.0,1.0,1.335210242,5.2707e-05,0.404143137,4.0647e-05,0.000243883,0.974263884,0.0,0.610404661,0.917095715,0.02,5.2707e-05,0.45246552,2.0943e-05,0.000136132,2.762578341,0.246477397,0.157733031,0.0,0.777777778,3.105696693,3.4049e-05,0.442951638,1.0472e-05,9.7736e-05,2.523741395,0.76161222,5.1702e-05,0.466756794,1.3962e-05,0.000139622,2.82,7.0953e-05,0.579002186,1.0472e-05,0.000286226,3.493019581,0.153771596,0.636017782,0.026851852,0.611111111,3.243823013,4.22,288.414,211.528,311.071,424.503,879.834,1427.32,894.531,NaN,430.45,351.605,340.005,428.621,375.301,430.539,319.346,347.249,836.324,709.499,789.667,767.37,470.156,412.744,1438.56,197.076,234.329,637.241,372.751,388.144
dated-10-17-u.cnf,229544.0,1070757.0,62370.0,393294.0,2.680359147,1.722535813,2.58,0.158583655,0.34628096,1.049870403,0.0,1.0,1.305242794,4.1834e-05,0.378509473,3.2067e-05,0.0001924,0.971554531,0.0,0.567308426,0.927674971,0.04,4.1834e-05,0.553648755,1.5256e-05,0.000104248,2.866164098,0.239777697,0.158491042,0.0,0.80952381,3.130810935,2.6755e-05,0.505438991,7.628e-06,7.1194e-05,2.608284499,0.745020265,4.0771e-05,0.55595979,1.0171e-05,0.000101705,4.58,6.3205e-05,0.654135198,7.628e-06,0.000205953,3.628911466,0.140332816,0.718074315,0.027401385,0.611111111,3.208696954,8.74,1661.04,1855.44,1219.31,NaN,2107.44,NaN,3179.5,NaN,2682.44,886.154,955.757,NaN,3001.66,2403.27,2476.01,1479.74,2900.08,2334.42,3422.86,NaN,1785.96,3452.73,NaN,1313.52,1057.44,2101.15,3051.84,NaN
dated-5-13-u.cnf,138808.0,626501.0,44244.0,248601.0,2.137329355,1.520106516,1.56,0.177971931,0.37097579,1.041604591,0.0,1.0,1.375095464,6.0101e-05,0.446414561,4.5204e-05,0.000271223,1.013198461,0.0,0.615331394,0.892003652,0.02,6.0101e-05,0.445125461,2.4135e-05,0.000156878,2.732985984,0.249896725,0.156515862,0.0,0.764705882,3.082899933,3.7321e-05,0.457102661,1.2068e-05,0.00011263,2.453619708,0.755206134,6.1686e-05,0.451072472,1.609e-05,0.0001609,2.32,8.1487e-05,0.56326228,1.2068e-05,0.000329846,3.483942687,0.155451754,0.613145094,0.026447252,0.611111111,3.271775987,3.62,2581.96,1645.61,1771.47,NaN,NaN,NaN,NaN,NaN,NaN,1884.67,1983.14,NaN,NaN,NaN,NaN,1840.89,NaN,2778.01,NaN,NaN,1997.75,NaN,NaN,2669.08,1286.19,2951.92,NaN,NaN
dimacs.cnf,2835.0,9747.0,1717.0,8037.0,0.651135702,0.212765957,0.0,0.213636929,0.546059308,0.618296453,0.0,1.0,0.901122681,0.001788757,0.266545025,0.001164822,0.019219569,0.362233449,0.0,0.020654473,0.937538883,0.0,0.001788757,1.132461591,0.001119821,0.017917133,1.526208285,0.088476576,0.04695304,0.0,0.5,1.458277352,0.000728865,0.732918605,0.000248849,0.005101406,1.351047598,0.421177056,0.001071196,1.090337737,0.000622123,0.008834142,0.0,0.005687023,0.782197349,0.000995396,0.022645266,3.348130929,0.202719122,0.591215201,0.046760711,0.638095238,3.063631992,0.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
grieu-vmpc-31.cnf,961.0,146909.0,961.0,146909.0,0.0,0.0,0.12,0.006541464,0.595062249,0.547632859,0.0,1.0,0.675011071,0.00272497,0.290471812,0.002081165,0.032258065,0.673614124,0.0,0.393120912,0.99957797,0.02,0.00272497,0.003985258,0.002661512,0.002729581,0.646101803,0.526353199,0.001467637,0.521410579,0.534526854,0.303763946,0.002711356,0.004005268,0.002647898,0.002715967,0.646101803,0.99957797,0.001524668,0.077632088,0.000810025,0.001572402,0.0,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.42,567.539,1523.41,109.047,461.221,NaN,1135.73,1811.98,NaN,2621.2,NaN,1573.4,434.052,2523.63,48.0916,NaN,778.184,640.587,434.866,435.253,594.715,2344.18,110.372,NaN,NaN,2900.57,NaN,49.6766,NaN
group_mulr.cnf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,205.419,NaN,113.573,91.7204,11.5067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.2746,15.4011,24.3054,84.4142,15.565,15.4139,NaN,NaN,NaN,111.304,NaN,66.9147
