Instances,feature_ Frac_Neg_Body,feature_ Frac_Pos_Body,feature_ Frac_Unary_Rules,feature_ Frac_Binary_Rules,feature_ Frac_Ternary_Rules,feature_ Frac_Integrity_Rules,feature_ Tight,feature_ Problem_Variables,feature_ Free_Problem_Variables,feature_ Assigned_Problem_Variables,feature_ Constraints,feature_ Constraints/Vars,feature_ Created_Bodies,feature_ Program_Atoms,feature_ SCCS,feature_ Nodes_in_Positive_BADG,feature_ Rules,feature_ Normal_Rules,feature_ Cardinality_Rules,feature_ Choice_Rules,feature_ Weight_Rules,feature_ Frac_Normal_Rules,feature_ Frac_Cardinality_Rules,feature_ Frac_Choice_Rules,feature_ Frac_Weight_Rules,feature_ Equivalences,feature_ AtomAtom_Equivalences,feature_ BodyBody_Equivalences,feature_ Other_Equivalences,feature_ Frac_AtomAtom_Equivalences,feature_ Frac_BodyBody_Equivalences,feature_ Frac_Other_Equivalences,feature_ Binary_Constraints,feature_ Ternary_Constraints,feature_ Other_Constraints,feature_ Frac_Binary_Constraints,feature_ Frac_Ternary_Constraints,feature_ Frac_Other_Constraints,feature_ Choices1,feature_ Conflicts/Choices1,feature_ Avg_Conflict_Levels1,feature_ Avg_LBD_Levels1,feature_ Learnt_from_Conflict1,feature_ Learnt_from_Loop1,feature_ Frac_Learnt_from_Conflict1,feature_ Frac_Learnt_from_Loop1,feature_ Literals_in_Conflict_Nogoods1,feature_ Literals_in_Loop_Nogoods1,feature_ Frac_Literals_in_Conflict_Nogoods1,feature_ Frac_Literals_in_Loop_Nogoods1,feature_ Removed_Nogoods1,feature_ Learnt_Binary1,feature_ Learnt_Ternary1,feature_ Learnt_Others1,feature_ Frac_Removed_Nogood1,feature_ Frac_Learnt_Binary1,feature_ Frac_Learnt_Ternary1,feature_ Frac_Learnt_Others1,feature_ Skipped_Levels_while_Backjumping1,feature_ Avg_Skipped_Levels_while_Backjumping1,feature_ Longest_Backjumping1,feature_ Running_Avg_Conflictlevel1,feature_ Running_Avg_LBD1,feature_ Choices2,feature_ Conflicts/Choices2,feature_ Avg_Conflict_Levels2,feature_ Avg_LBD_Levels2,feature_ Learnt_from_Conflict2,feature_ Learnt_from_Loop2,feature_ Frac_Learnt_from_Conflict2,feature_ Frac_Learnt_from_Loop2,feature_ Literals_in_Conflict_Nogoods2,feature_ Literals_in_Loop_Nogoods2,feature_ Frac_Literals_in_Conflict_Nogoods2,feature_ Frac_Literals_in_Loop_Nogoods2,feature_ Removed_Nogoods2,feature_ Learnt_Binary2,feature_ Learnt_Ternary2,feature_ Learnt_Others2,feature_ Frac_Removed_Nogood2,feature_ Frac_Learnt_Binary2,feature_ Frac_Learnt_Ternary2,feature_ Frac_Learnt_Others2,feature_ Skipped_Levels_while_Backjumping2,feature_ Avg_Skipped_Levels_while_Backjumping2,feature_ Longest_Backjumping2,feature_ Running_Avg_Conflictlevel2,feature_ Running_Avg_LBD2,feature_ Choices3,feature_ Conflicts/Choices3,feature_ Avg_Conflict_Levels3,feature_ Avg_LBD_Levels3,feature_ Learnt_from_Conflict3,feature_ Learnt_from_Loop3,feature_ Frac_Learnt_from_Conflict3,feature_ Frac_Learnt_from_Loop3,feature_ Literals_in_Conflict_Nogoods3,feature_ Literals_in_Loop_Nogoods3,feature_ Frac_Literals_in_Conflict_Nogoods3,feature_ Frac_Literals_in_Loop_Nogoods3,feature_ Removed_Nogoods3,feature_ Learnt_Binary3,feature_ Learnt_Ternary3,feature_ Learnt_Others3,feature_ Frac_Removed_Nogood3,feature_ Frac_Learnt_Binary3,feature_ Frac_Learnt_Ternary3,feature_ Frac_Learnt_Others3,feature_ Skipped_Levels_while_Backjumping3,feature_ Avg_Skipped_Levels_while_Backjumping3,feature_ Longest_Backjumping3,feature_ Running_Avg_Conflictlevel3,feature_ Running_Avg_LBD3,feature_ Choices4,feature_ Conflicts/Choices4,feature_ Avg_Conflict_Levels4,feature_ Avg_LBD_Levels4,feature_ Learnt_from_Conflict4,feature_ Learnt_from_Loop4,feature_ Frac_Learnt_from_Conflict4,feature_ Frac_Learnt_from_Loop4,feature_ Literals_in_Conflict_Nogoods4,feature_ Literals_in_Loop_Nogoods4,feature_ Frac_Literals_in_Conflict_Nogoods4,feature_ Frac_Literals_in_Loop_Nogoods4,feature_ Removed_Nogoods4,feature_ Learnt_Binary4,feature_ Learnt_Ternary4,feature_ Learnt_Others4,feature_ Frac_Removed_Nogood4,feature_ Frac_Learnt_Binary4,feature_ Frac_Learnt_Ternary4,feature_ Frac_Learnt_Others4,feature_ Skipped_Levels_while_Backjumping4,feature_ Avg_Skipped_Levels_while_Backjumping4,feature_ Longest_Backjumping4,feature_ Running_Avg_Conflictlevel4,feature_ Running_Avg_LBD4,algo_clasp/2.1.3/h10-n1,algo_clasp/2.1.3/h8-n1,algo_clasp/2.1.3/h1-n1,algo_clasp/2.1.3/h3-n1,algo_clasp/2.1.3/h11-n1,algo_clasp/2.1.3/h7-n1,algo_clasp/2.1.3/h6-n1,algo_clasp/2.1.3/h2-n1,algo_clasp/2.1.3/h9-n1,algo_clasp/2.1.3/h5-n1,algo_clasp/2.1.3/h4-n1
FolioSuite/SchurCompetition/15.10.schur.lp.gz,0.005,0.9985,0.0019,0.003,0.0076,0.9935,1.0,21943.0,559.0,21384.0,18880.0,0.8604,43096.0,1711.0,0.0,0.0,85315.0,85055.0,130.0,130.0,0.0,0.997,0.0015,0.0015,0.0,930.0,164.0,131.0,635.0,0.1763,0.1409,0.6828,1976.0,16679.0,225.0,0.1047,0.8834,0.0119,54.0,0.6111,16.1515,12.0303,33.0,0.0,1.0,0.0,751.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,39.0,1.1818,3.0,5.33,3.97,111.0,0.5946,18.5152,12.0,66.0,0.0,1.0,0.0,1413.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,1.0,79.0,1.197,4.0,12.22,7.92,183.0,0.5355,19.0816,11.8061,98.0,0.0,1.0,0.0,2023.0,0.0,1.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,1.0,135.0,1.3776,6.0,18.7,11.57,240.0,0.5417,18.8923,11.4538,130.0,0.0,1.0,0.0,2588.0,0.0,1.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,1.0,178.0,1.3692,6.0,19.74,11.33,NaN,NaN,NaN,NaN,36.4595,43.7502,69.4197,37.3729,NaN,NaN,270.161
FolioSuite/SchurCompetition/15.14.schur.lp.gz,0.005,0.9985,0.0019,0.003,0.0076,0.9935,1.0,21940.0,559.0,21381.0,18905.0,0.8617,43096.0,1711.0,0.0,0.0,85315.0,85055.0,130.0,130.0,0.0,0.997,0.0015,0.0015,0.0,933.0,164.0,134.0,635.0,0.1758,0.1436,0.6806,1965.0,16712.0,228.0,0.1039,0.884,0.0121,52.0,0.6154,14.4375,8.7812,32.0,0.0,1.0,0.0,566.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,41.0,1.2812,5.0,4.62,2.81,105.0,0.619,15.0462,9.1692,65.0,0.0,1.0,0.0,1241.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,1.0,78.0,1.2,5.0,9.78,5.96,165.0,0.6,17.0101,9.6263,99.0,0.0,1.0,0.0,1800.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,1.0,119.0,1.202,5.0,16.84,9.53,239.0,0.5481,17.4046,9.4198,131.0,0.0,1.0,0.0,2332.0,0.0,1.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,1.0,177.0,1.3511,8.0,18.3,9.65,NaN,134.946,3.72105,279.962,62.3933,447.469,213.644,63.2532,14.0364,302.459,NaN
FolioSuite/SchurCompetition/15.4.schur.lp.gz,0.005,0.9985,0.0019,0.003,0.0076,0.9935,1.0,21946.0,561.0,21385.0,18876.0,0.8601,43096.0,1711.0,0.0,0.0,85315.0,85055.0,130.0,130.0,0.0,0.997,0.0015,0.0015,0.0,927.0,164.0,128.0,635.0,0.1769,0.1381,0.685,1982.0,16667.0,227.0,0.105,0.883,0.012,67.0,0.4776,17.1562,10.8125,32.0,0.0,1.0,0.0,627.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,53.0,1.6562,5.0,5.49,3.46,124.0,0.5161,20.3438,11.25,64.0,0.0,1.0,0.0,1288.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,1.0,90.0,1.4062,5.0,13.02,7.2,180.0,0.5333,20.7396,10.5833,96.0,0.0,1.0,0.0,1801.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,1.0,128.0,1.3333,5.0,19.91,10.16,273.0,0.4689,21.0547,10.4531,128.0,0.0,1.0,0.0,2349.0,0.0,1.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,1.0,201.0,1.5703,9.0,22.08,10.3,421.318,12.2077,2.73475,530.373,71.5346,46.136,200.839,367.184,126.485,271.874,17.7091
FolioSuite/SchurCompetition/15.5.schur.lp.gz,0.005,0.9985,0.0019,0.003,0.0076,0.9935,1.0,21943.0,558.0,21385.0,18883.0,0.8605,43096.0,1711.0,0.0,0.0,85315.0,85055.0,130.0,130.0,0.0,0.997,0.0015,0.0015,0.0,928.0,164.0,133.0,631.0,0.1767,0.1433,0.68,1980.0,16678.0,225.0,0.1049,0.8832,0.0119,59.0,0.5593,14.4848,9.6667,33.0,0.0,1.0,0.0,623.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,44.0,1.3333,9.0,4.78,3.19,133.0,0.4887,16.2615,9.1231,65.0,0.0,1.0,0.0,1098.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,1.0,101.0,1.5538,9.0,10.57,5.93,196.0,0.5,17.7143,9.4694,98.0,0.0,1.0,0.0,1715.0,0.0,1.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,1.0,146.0,1.4898,9.0,17.36,9.28,267.0,0.4869,18.7846,9.6538,130.0,0.0,1.0,0.0,2293.0,0.0,1.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,1.0,200.0,1.5385,9.0,20.09,9.78,39.5221,7.59086,6.81154,19.0252,0.709638,4.69721,5.59535,36.0626,89.7733,10.1279,29.41
FolioSuite/SchurCompetition/15.6.schur.lp.gz,0.005,0.9985,0.0019,0.003,0.0076,0.9935,1.0,21944.0,559.0,21385.0,18650.0,0.8499,43096.0,1711.0,0.0,0.0,85315.0,85055.0,130.0,130.0,0.0,0.997,0.0015,0.0015,0.0,930.0,164.0,129.0,637.0,0.1763,0.1387,0.6849,1974.0,16449.0,227.0,0.1058,0.882,0.0122,52.0,0.6538,17.8529,11.6471,34.0,0.0,1.0,0.0,743.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,37.0,1.0882,2.0,6.07,3.96,116.0,0.569,17.5909,11.3182,66.0,0.0,1.0,0.0,1412.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,1.0,84.0,1.2727,3.0,11.61,7.47,173.0,0.5665,17.9796,10.9286,98.0,0.0,1.0,0.0,1974.0,0.0,1.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,1.0,125.0,1.2755,3.0,17.62,10.71,232.0,0.5603,19.7385,11.2923,130.0,0.0,1.0,0.0,2643.0,0.0,1.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,1.0,161.0,1.2385,3.0,20.27,11.23,336.796,2.02177,1.00839,169.639,52.307,127.853,4.16926,10.1391,NaN,33.3605,44.0373
FolioSuite/SchurCompetition/20.16.schur.lp.gz,0.0051,0.9985,0.0021,0.003,0.0076,0.9934,1.0,21895.0,528.0,21367.0,17932.0,0.819,43096.0,1716.0,0.0,0.0,85325.0,85065.0,130.0,130.0,0.0,0.997,0.0015,0.0015,0.0,1000.0,174.0,142.0,684.0,0.174,0.142,0.684,2424.0,15293.0,215.0,0.1352,0.8528,0.012,47.0,0.6809,10.7188,7.3125,32.0,0.0,1.0,0.0,487.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,38.0,1.1875,3.0,3.43,2.34,109.0,0.5963,11.8154,7.2615,65.0,0.0,1.0,0.0,996.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,1.0,89.0,1.3692,9.0,7.68,4.72,164.0,0.5915,12.134,7.4948,97.0,0.0,1.0,0.0,1524.0,0.0,1.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,1.0,134.0,1.3814,9.0,11.77,7.27,212.0,0.6085,12.0465,7.5194,129.0,0.0,1.0,0.0,1995.0,0.0,1.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,1.0,173.0,1.3411,9.0,12.41,7.56,2.35225,1.48585,8.22704,2.48426,3.23343,1.33718,1.80355,1.41696,2.67099,1.98248,2.02669
FolioSuite/SchurCompetition/20.18.schur.lp.gz,0.0051,0.9985,0.0021,0.003,0.0076,0.9934,1.0,21884.0,524.0,21360.0,18062.0,0.8254,43096.0,1716.0,0.0,0.0,85325.0,85065.0,130.0,130.0,0.0,0.997,0.0015,0.0015,0.0,1009.0,174.0,155.0,680.0,0.1724,0.1536,0.6739,2382.0,15468.0,212.0,0.1319,0.8564,0.0117,49.0,0.6735,13.3939,9.6364,33.0,0.0,1.0,0.0,618.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,39.0,1.1818,3.0,4.42,3.18,102.0,0.6373,15.0,9.4923,65.0,0.0,1.0,0.0,1263.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,1.0,78.0,1.2,3.0,9.75,6.17,162.0,0.5988,16.1856,9.2887,97.0,0.0,1.0,0.0,1850.0,0.0,1.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,1.0,119.0,1.2268,4.0,15.7,9.01,208.0,0.6202,14.7132,8.5814,129.0,0.0,1.0,0.0,2298.0,0.0,1.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,1.0,155.0,1.2016,4.0,15.04,8.28,3.6197,1.79974,9.44743,2.59526,3.96908,1.45224,2.09786,1.47743,3.24073,2.77442,1.86945
FolioSuite/SchurCompetition/20.19.schur.lp.gz,0.0051,0.9985,0.0021,0.003,0.0076,0.9934,1.0,21892.0,525.0,21367.0,17928.0,0.8189,43096.0,1716.0,0.0,0.0,85325.0,85065.0,130.0,130.0,0.0,0.997,0.0015,0.0015,0.0,1007.0,174.0,141.0,692.0,0.1728,0.14,0.6872,2409.0,15306.0,213.0,0.1344,0.8537,0.0119,63.0,0.5238,13.5455,7.9091,33.0,0.0,1.0,0.0,463.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,53.0,1.6061,6.0,4.47,2.61,108.0,0.6111,12.3939,7.7727,66.0,0.0,1.0,0.0,1059.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,1.0,90.0,1.3636,6.0,8.18,5.13,159.0,0.6226,11.5758,7.4949,99.0,0.0,1.0,0.0,1533.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,1.0,133.0,1.3434,6.0,11.46,7.42,214.0,0.6121,11.0916,7.0763,131.0,0.0,1.0,0.0,1889.0,0.0,1.0,0.0,0.0,0.0,1.0,130.0,0.0,0.0,0.0076,0.9924,181.0,1.3817,6.0,10.34,6.81,1.54147,1.09641,6.10198,1.72045,1.98556,1.22932,1.449,0.976642,1.63942,1.75623,1.37802
FolioSuite/SchurCompetition/20.2.schur.lp.gz,0.0051,0.9985,0.0021,0.003,0.0076,0.9934,1.0,21890.0,524.0,21366.0,17808.0,0.8135,43096.0,1716.0,0.0,0.0,85325.0,85065.0,130.0,130.0,0.0,0.997,0.0015,0.0015,0.0,1010.0,174.0,142.0,694.0,0.1723,0.1406,0.6871,2398.0,15199.0,211.0,0.1347,0.8535,0.0118,52.0,0.6154,11.8125,8.6875,32.0,0.0,1.0,0.0,538.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,42.0,1.3125,4.0,3.78,2.78,108.0,0.5926,12.0312,8.0469,64.0,0.0,1.0,0.0,946.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,1.0,85.0,1.3281,4.0,7.7,5.15,154.0,0.6234,11.4583,7.6979,96.0,0.0,1.0,0.0,1470.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,1.0,123.0,1.2812,4.0,11.0,7.39,208.0,0.6202,11.0543,7.6202,129.0,0.0,1.0,0.0,1960.0,0.0,1.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,1.0,169.0,1.3101,4.0,10.85,7.33,2.82524,1.7209,10.6518,3.09667,2.40903,1.44744,2.92535,1.37674,2.30156,3.14777,1.94809
FolioSuite/SchurCompetition/20.20.schur.lp.gz,0.0051,0.9985,0.0021,0.003,0.0076,0.9934,1.0,21888.0,520.0,21368.0,17806.0,0.8135,43096.0,1716.0,0.0,0.0,85325.0,85065.0,130.0,130.0,0.0,0.997,0.0015,0.0015,0.0,1013.0,174.0,143.0,696.0,0.1718,0.1412,0.6871,2394.0,15201.0,211.0,0.1344,0.8537,0.0118,57.0,0.5614,10.5,7.4375,32.0,0.0,1.0,0.0,506.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,49.0,1.5312,5.0,3.36,2.38,112.0,0.5714,9.5469,6.7812,64.0,0.0,1.0,0.0,859.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,1.0,97.0,1.5156,6.0,6.11,4.34,159.0,0.6038,8.1667,6.0208,96.0,0.0,1.0,0.0,1197.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,1.0,141.0,1.4688,6.0,7.84,5.78,207.0,0.6184,8.6172,6.2188,128.0,0.0,1.0,0.0,1764.0,0.0,1.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,1.0,183.0,1.4297,6.0,8.06,5.93,0.197592,0.259737,0.246841,0.481392,0.205596,0.2143,0.202341,0.228024,0.196523,0.243022,0.375748
FolioSuite/SchurCompetition/20.4.schur.lp.gz,0.0051,0.9985,0.0021,0.003,0.0076,0.9934,1.0,21887.0,522.0,21365.0,17922.0,0.8188,43096.0,1716.0,0.0,0.0,85325.0,85065.0,130.0,130.0,0.0,0.997,0.0015,0.0015,0.0,1011.0,174.0,147.0,690.0,0.1721,0.1454,0.6825,2377.0,15333.0,212.0,0.1326,0.8555,0.0118,42.0,0.7619,9.7188,6.9375,32.0,0.0,1.0,0.0,520.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,35.0,1.0938,2.0,3.11,2.22,89.0,0.7191,8.4688,6.2344,64.0,0.0,1.0,0.0,929.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,1.0,76.0,1.1875,3.0,5.42,3.99,147.0,0.6531,8.9167,6.3333,96.0,0.0,1.0,0.0,1336.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,1.0,125.0,1.3021,5.0,8.56,6.08,190.0,0.6737,8.6562,6.4375,128.0,0.0,1.0,0.0,1826.0,0.0,1.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,1.0,160.0,1.25,5.0,8.32,6.27,0.817093,0.732741,2.56056,1.14115,0.83476,0.567726,0.7327,0.756945,0.639447,1.076,0.71325
FolioSuite/SchurCompetition/20.6.schur.lp.gz,0.0051,0.9985,0.0021,0.003,0.0076,0.9934,1.0,21893.0,525.0,21368.0,17877.0,0.8166,43096.0,1716.0,0.0,0.0,85325.0,85065.0,130.0,130.0,0.0,0.997,0.0015,0.0015,0.0,1010.0,174.0,136.0,700.0,0.1723,0.1347,0.6931,2397.0,15268.0,212.0,0.1341,0.8541,0.0119,63.0,0.5079,12.5938,6.8438,32.0,0.0,1.0,0.0,370.0,0.0,1.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0312,0.9688,53.0,1.6562,7.0,4.03,2.19,114.0,0.5702,10.3231,6.0615,65.0,0.0,1.0,0.0,922.0,0.0,1.0,0.0,0.0,0.0,1.0,64.0,0.0,0.0,0.0154,0.9846,99.0,1.5231,7.0,6.71,3.94,173.0,0.5607,11.3505,6.1856,97.0,0.0,1.0,0.0,1371.0,0.0,1.0,0.0,0.0,0.0,1.0,96.0,0.0,0.0,0.0103,0.9897,149.0,1.5361,7.0,11.01,6.0,232.0,0.5647,11.0992,6.2672,131.0,0.0,1.0,0.0,1860.0,0.0,1.0,0.0,0.0,0.0,1.0,130.0,0.0,0.0,0.0076,0.9924,203.0,1.5496,7.0,10.62,6.12,1.22685,1.19953,5.73629,1.83134,1.50818,0.833946,1.52689,1.13329,1.56699,1.37406,1.20609
FolioSuite/SchurCompetition/20.7.schur.lp.gz,0.0051,0.9985,0.0021,0.003,0.0076,0.9934,1.0,21884.0,521.0,21363.0,18021.0,0.8235,43096.0,1716.0,0.0,0.0,85325.0,85065.0,130.0,130.0,0.0,0.997,0.0015,0.0015,0.0,1015.0,174.0,149.0,692.0,0.1714,0.1468,0.6818,2386.0,15424.0,211.0,0.1324,0.8559,0.0117,43.0,0.7442,10.5938,7.0,32.0,0.0,1.0,0.0,449.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,36.0,1.125,2.0,3.39,2.24,94.0,0.6809,8.9531,6.3906,64.0,0.0,1.0,0.0,895.0,0.0,1.0,0.0,0.0,1.0,0.0,63.0,0.0,0.0156,0.0,0.9844,83.0,1.2969,7.0,5.73,4.09,140.0,0.6929,7.8247,5.6907,97.0,0.0,1.0,0.0,1261.0,0.0,1.0,0.0,0.0,1.0,0.0,96.0,0.0,0.0103,0.0,0.9897,124.0,1.2784,7.0,7.59,5.52,200.0,0.645,7.4806,5.4961,129.0,0.0,1.0,0.0,1713.0,0.0,1.0,0.0,0.0,1.0,0.0,128.0,0.0,0.0078,0.0,0.9922,179.0,1.3876,7.0,6.52,5.05,0.263203,0.357495,0.515045,0.769063,0.366635,0.355803,0.389834,0.34642,0.270757,0.344515,0.493815
FolioSuite/SchurNumbers/15.1.schur.sm.gz,0.0127,0.9948,0.0127,0.0025,0.1066,0.9703,1.0,21941.0,558.0,21383.0,14309.0,0.6522,21729.0,1161.0,0.0,0.0,22025.0,21650.0,245.0,130.0,0.0,0.983,0.0111,0.0059,0.0,1506.0,279.0,130.0,1097.0,0.1853,0.0863,0.7284,1829.0,12250.0,230.0,0.1278,0.8561,0.0161,52.0,0.6154,13.5938,9.9062,32.0,0.0,1.0,0.0,617.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,42.0,1.3125,3.0,4.35,3.17,116.0,0.5776,16.9254,9.8358,67.0,0.0,1.0,0.0,1279.0,0.0,1.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,1.0,89.0,1.3284,4.0,11.34,6.59,198.0,0.5,16.9899,9.3535,99.0,0.0,1.0,0.0,1807.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,1.0,158.0,1.596,12.0,16.82,9.26,265.0,0.4943,17.6412,9.2595,131.0,0.0,1.0,0.0,2393.0,0.0,1.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,1.0,209.0,1.5954,12.0,18.88,9.07,NaN,0.307198,151.911,115.408,1.20066,3.1758,4.82004,0.98667,47.2245,180.034,0.630374
FolioSuite/SchurNumbers/15.20.schur.sm.gz,0.0127,0.9948,0.0127,0.0025,0.1066,0.9703,1.0,21945.0,557.0,21388.0,14304.0,0.6518,21730.0,1161.0,0.0,0.0,22025.0,21650.0,245.0,130.0,0.0,0.983,0.0111,0.0059,0.0,1500.0,279.0,130.0,1091.0,0.186,0.0867,0.7273,1824.0,12250.0,230.0,0.1275,0.8564,0.0161,74.0,0.4459,13.5758,8.2727,33.0,0.0,1.0,0.0,535.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,62.0,1.8788,7.0,4.48,2.73,136.0,0.4853,17.0303,9.6667,66.0,0.0,1.0,0.0,1213.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,1.0,110.0,1.6667,7.0,11.24,6.38,192.0,0.5104,18.6735,11.2653,98.0,0.0,1.0,0.0,1944.0,0.0,1.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,1.0,147.0,1.5,7.0,18.3,11.04,268.0,0.4888,20.3817,11.3588,131.0,0.0,1.0,0.0,2650.0,0.0,1.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,1.0,200.0,1.5267,7.0,22.51,12.36,79.4941,133.267,47.53,214.793,3.71709,43.601,183.505,21.5324,NaN,67.7297,NaN
FolioSuite/SchurNumbers/15.3.schur.sm.gz,0.0127,0.9948,0.0127,0.0025,0.1064,0.9703,1.0,21939.0,560.0,21379.0,14305.0,0.652,21725.0,1161.0,0.0,0.0,22025.0,21650.0,245.0,130.0,0.0,0.983,0.0111,0.0059,0.0,1502.0,279.0,130.0,1093.0,0.1858,0.0866,0.7277,1825.0,12250.0,230.0,0.1276,0.8563,0.0161,59.0,0.5424,14.9375,10.4062,32.0,0.0,1.0,0.0,665.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,48.0,1.5,5.0,4.78,3.33,122.0,0.5246,14.3281,9.5781,64.0,0.0,1.0,0.0,1208.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,1.0,98.0,1.5312,6.0,9.17,6.13,176.0,0.5568,16.0,9.7245,98.0,0.0,1.0,0.0,1853.0,0.0,1.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,1.0,137.0,1.398,6.0,15.68,9.53,233.0,0.5579,16.7077,10.0,130.0,0.0,1.0,0.0,2354.0,0.0,1.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,1.0,174.0,1.3385,6.0,17.21,9.83,145.075,1.93341,4.00003,0.686042,10.8369,0.96893,28.4,12.5453,93.7065,50.1385,11.1122
